设备名称	电压	版本	片上时间	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X	磁场Y	磁场Z	四元数0	四元数1	四元数2	四元数3	状态
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:54.793	1.007	-0.013	-0.220	0.000	0.000	0.000	-177.242	-77.646	-125.068	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:54.801	1.003	0.081	-0.082	0.000	0.000	0.000	134.835	-83.452	-19.726	0.00	0.00	0.00	0.38763	0.63513	-0.36984	0.55634
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:54.856	1.007	-0.012	-0.220	0.000	0.000	0.122	-177.248	-77.651	-125.057	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:54.889	1.004	0.082	-0.082	0.000	0.000	0.000	134.841	-83.452	-19.731	0.00	0.00	0.00	0.38763	0.63513	-0.36984	0.55634
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:54.961	1.007	-0.010	-0.222	0.000	-0.061	0.061	-177.259	-77.651	-125.046	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:54.994	1.003	0.081	-0.081	0.000	0.000	0.000	134.852	-83.452	-19.742	0.00	0.00	0.00	0.38763	0.63513	-0.36984	0.55634
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:55.082	1.007	-0.010	-0.219	0.000	-0.061	0.122	-177.259	-77.646	-125.035	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:55.094	1.003	0.083	-0.083	0.000	0.000	0.000	134.857	-83.452	-19.748	0.00	0.00	0.00	0.38760	0.63510	-0.36987	0.55637
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:55.172	1.005	-0.012	-0.221	0.000	0.000	0.000	-177.253	-77.646	-125.030	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:55.204	1.002	0.079	-0.082	0.000	0.000	0.000	134.879	-83.452	-19.764	0.00	0.00	0.00	0.38760	0.63510	-0.36987	0.55637
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:55.277	1.008	-0.008	-0.220	0.000	0.122	0.000	-177.242	-77.646	-125.024	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:55.308	1.004	0.083	-0.082	0.000	0.000	0.000	134.874	-83.452	-19.759	0.00	0.00	0.00	0.38760	0.63510	-0.36987	0.55637
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:55.381	1.008	-0.008	-0.221	-0.061	0.000	-0.122	-177.253	-77.646	-125.008	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:55.392	1.003	0.081	-0.081	0.000	0.000	0.000	134.879	-83.458	-19.759	0.00	0.00	0.00	0.38754	0.63513	-0.36984	0.55640
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:55.473	1.006	-0.014	-0.221	0.000	0.000	0.000	-177.259	-77.646	-124.997	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:55.490	1.004	0.081	-0.081	0.000	0.000	0.000	134.896	-83.458	-19.775	0.00	0.00	0.00	0.38754	0.63513	-0.36984	0.55640
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:55.576	1.007	-0.011	-0.220	0.000	-0.061	0.244	-177.253	-77.646	-124.997	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:55.590	1.003	0.079	-0.081	0.000	0.000	0.000	134.907	-83.458	-19.786	0.00	0.00	0.00	0.38751	0.63513	-0.36984	0.55643
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:55.675	1.007	-0.008	-0.221	0.000	0.061	0.061	-177.253	-77.651	-124.997	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:55.685	1.004	0.082	-0.082	0.000	0.000	0.000	134.923	-83.458	-19.797	0.00	0.00	0.00	0.38751	0.63513	-0.36984	0.55643
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:55.772	1.007	-0.006	-0.219	-0.061	0.000	-0.061	-177.253	-77.646	-124.980	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:55.786	1.002	0.078	-0.082	0.000	0.000	0.000	134.945	-83.458	-19.819	0.00	0.00	0.00	0.38748	0.63513	-0.36984	0.55643
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:55.877	1.006	-0.006	-0.221	0.000	0.000	-0.122	-177.253	-77.651	-124.980	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:55.885	1.004	0.082	-0.083	0.000	0.000	0.000	134.945	-83.463	-19.819	0.00	0.00	0.00	0.38748	0.63513	-0.36984	0.55643
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:55.982	1.005	-0.011	-0.223	0.000	0.122	-0.305	-177.264	-77.651	-124.964	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:55.996	1.005	0.083	-0.081	0.000	0.000	0.000	134.967	-83.463	-19.841	0.00	0.00	0.00	0.38748	0.63513	-0.36984	0.55643
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:56.075	1.004	0.080	-0.082	0.000	0.000	0.000	134.978	-83.463	-19.847	0.00	0.00	0.00	0.38742	0.63513	-0.36987	0.55646
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:56.086	1.007	-0.015	-0.220	0.000	0.061	-0.244	-177.281	-77.646	-124.948	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:56.177	1.006	-0.015	-0.221	0.000	0.000	0.000	-177.270	-77.646	-124.964	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:56.188	1.003	0.082	-0.081	0.000	0.000	0.000	134.973	-83.463	-19.841	0.00	0.00	0.00	0.38742	0.63513	-0.36987	0.55646
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:56.284	1.003	0.080	-0.080	0.000	0.000	0.000	134.978	-83.469	-19.847	0.00	0.00	0.00	0.38742	0.63513	-0.36987	0.55646
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:56.302	1.006	-0.012	-0.221	0.000	0.122	0.183	-177.259	-77.646	-124.997	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:56.385	1.005	-0.011	-0.222	0.000	0.000	0.000	-177.264	-77.646	-124.997	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D809BF402BC3)	3.89	13103	 2021-05-18 20:45:56.479	1.003	0.080	-0.081	0.000	0.000	0.000	134.995	-83.469	-19.858	0.00	0.00	0.00	0.38733	0.63516	-0.36981	0.55655
WT1(E604078EA627)	3.83	13104	 2021-05-18 20:45:56.491	1.006	-0.010	-0.220	0.000	0.244	0.061	-177.242	-77.651	-125.019	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
