microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
10670,1.024,-0.247,0.073,0.183,-0.916,-21.484,-78.959,-75.201,-95.361,3
10740,1.028,-0.013,0.275,-4.517,-29.907,-1.038,-8.152,-77.64,-12.585,3
10757,1.002,-0.185,0.048,-5.92,-1.404,-9.277,-78.047,-76.718,-96.96,3
10830,1.011,-0.015,0.113,-10.559,-28.809,-2.625,-10.596,-80.129,-10.448,3
10863,0.978,-0.191,0.022,-7.263,3.113,-8.179,-77.756,-77.454,-99.366,3
10934,0.998,-0.062,0.016,-1.648,-23.193,2.197,-15.095,-82.996,-6.004,3
10966,1.001,-0.162,0.021,0.488,-2.502,-23.254,-76.575,-79.107,-102.777,3
11056,0.999,-0.16,0.026,4.211,-2.014,-20.508,-75.789,-81.118,-105.359,3
11085,1.077,-0.03,0.166,-0.854,-49.866,2.502,-46,-87.034,25.307,3
11159,1.064,-0.037,0.045,-0.671,-38.635,1.099,-120.361,-87.451,100.096,3
11162,1.024,-0.132,0.051,1.587,-2.136,-7.568,-73.954,-82.766,-109.254,3
11250,1.056,-0.036,0.099,2.197,-9.033,-1.587,-144.608,-85.913,124.404,3
11267,1.004,-0.094,0.049,1.282,-0.549,-4.517,-73.976,-83.787,-112.95,3
11355,1.033,-0.056,-0.072,3.845,7.629,-3.906,-139.279,-86.512,119.427,3
11360,1.006,-0.07,0.031,-0.122,1.343,-0.427,-73.18,-83.826,-117.861,3
11447,1.023,-0.053,-0.058,0.488,-1.892,-0.854,-137.56,-86.743,118.207,3
11462,1.002,-0.082,0.027,0.305,-0.061,-1.892,-72.532,-83.969,-122.168,3
11565,1.036,-0.037,-0.039,-0.854,-2.869,-0.61,-141.438,-86.517,122.459,3
11654,1.034,-0.041,-0.052,1.587,-1.77,-1.648,-144.075,-86.418,125.42,3
11659,1.01,-0.068,0.04,0.977,0.488,-0.977,-70.565,-84.375,-131.05,3
11776,1.045,-0.025,-0.039,-0.977,1.282,-1.038,-144.47,-86.391,126.068,3
11784,1.011,-0.07,0.028,-1.16,1.099,2.747,-70.587,-84.402,-134.681,3
11850,1.02,-0.01,-0.065,0.366,2.441,0.183,-140.784,-86.594,122.657,3
11852,1,-0.078,0.036,0.549,0.854,1.038,-71.51,-84.166,-136.846,3
11942,1.002,-0.083,0.02,-0.061,0.427,-1.221,-70.878,-84.238,-140.229,3
11972,1.03,-0.043,-0.039,0.183,-2.563,-0.305,-142.943,-86.567,125.151,3
12060,1.036,-0.048,-0.035,0,0.732,-0.549,-144.108,-86.517,126.491,3
12079,1.009,-0.08,0.024,-0.793,0.61,0.671,-70.367,-84.326,-143.454,3
12150,1.028,-0.037,-0.046,0.366,1.709,-0.061,-142.13,-86.605,124.755,3
12156,1.007,-0.074,0.033,0.122,0,2.197,-70.994,-84.216,-145.415,3
12241,1.007,-0.069,0.033,0.916,0.183,0.183,-71.499,-84.166,-147.508,3
12269,1.028,-0.033,-0.059,0.427,-1.404,0.061,-141.218,-86.627,124.222,3
12347,1.013,-0.073,0.037,-0.427,0.244,0.671,-71.499,-84.238,-149.98,3
12361,1.04,-0.033,-0.031,-0.977,0.244,0.488,-142.059,-86.556,125.261,3
