microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
1343,1.036,0.004,-0.031,-5.31,1.892,1.953,165.125,-88.698,51.191,3
1343,1.037,-0.002,0.002,0.732,-0.977,-7.202,155.912,-88.566,60.425,3
1343,1.019,-0.022,-0.02,-0.183,1.221,-0.671,156.05,-88.621,60.397,3
1468,0.991,0.142,-0.242,-6.348,-3.174,0.977,151.353,-74.108,-34.338,3
1531,1.053,0.018,-0.034,1.221,0.427,-0.183,167.635,-88.643,48.752,3
1671,0.966,0.15,-0.231,-2.197,-1.831,-1.465,152.073,-73.954,-34.629,3
1781,0.968,0.137,-0.232,-5.31,0.977,-0.549,151.419,-73.905,-34.371,3
1859,0.999,0.12,-0.246,-6.714,0.366,3.052,151.221,-73.998,-34.568,3
1937,1.03,0.062,-0.043,9.46,2.197,-0.671,-177.034,-88.737,33.486,3
1937,1.021,0.006,-0.022,5.371,-0.732,0.671,177.49,-88.797,39.287,3
1968,0.969,0.121,-0.25,5.066,7.08,4.15,151.545,-74.465,-35.074,3
2062,0.937,0.122,-0.263,1.892,0.366,2.808,152.606,-74.822,-35.826,3
2062,1.02,0.023,-0.024,-0.488,-1.526,-2.197,-179.072,-88.621,35.75,3
2109,1.056,0.023,-0.008,-2.991,0.122,-1.465,174.37,-88.544,42.122,3
2109,1.042,0.026,0.004,1.16,3.601,-5.493,162.328,-88.682,53.839,3
2109,1.001,0.015,-0.028,0.977,4.15,3.357,137.604,-88.907,78.931,3
2156,0.963,0.141,-0.264,-5.066,-1.404,1.648,153.501,-74.702,-36.98,3
2171,1.018,0.042,-0.052,-2.502,1.709,3.662,137.73,-89.231,78.783,3
2234,1.032,0,-0.011,1.587,-0.244,1.77,147.7,-89.28,68.901,3
2249,0.967,0.147,-0.236,-2.502,-4.089,0.122,153.715,-74.493,-37.134,3
2343,1.041,0.02,-0.038,-1.526,-1.587,4.028,-165.921,-89.236,22.275,3
2359,0.986,0.13,-0.237,-2.441,-4.639,-2.136,153.984,-73.938,-37.804,3
2437,0.965,0.108,-0.229,-0.366,-0.549,-2.991,153.215,-73.691,-37.018,3
2531,1.027,0.001,-0.007,-0.549,-4.517,-1.953,-162.285,-88.885,18.814,3
2546,1.016,0.004,-0.005,-0.916,-1.282,-2.014,-162.795,-88.715,19.698,3
2546,0.959,0.094,-0.235,3.357,1.953,-1.831,152.71,-73.636,-36.288,3
2655,0.968,0.138,-0.258,3.113,2.93,-2.808,151.897,-73.806,-35.519,3
2671,1.024,-0.004,-0.03,2.197,-1.404,-1.16,-174.803,-88.654,31.844,3
2734,1.043,0.01,-0.028,14.16,-14.648,-2.625,176.232,-87.66,41.418,3
2749,0.975,0.18,-0.241,6.592,5.066,-15.808,148.359,-73.603,-31.564,3
2843,0.957,0.188,-0.241,1.709,2.625,-15.93,143.267,-73.07,-26.417,3
2905,1.034,-0.021,-0.052,5.066,-15.32,-1.587,172.634,-86.149,45.533,3
2937,0.953,0.222,-0.227,2.808,3.296,-18.25,138.955,-72.158,-22.346,3
2937,1.01,0.033,-0.109,8.789,-16.724,-0.427,175.095,-84.589,43.237,3
3046,0.941,0.236,-0.239,4.517,5.371,-12.451,134.973,-71.51,-18.561,3
3062,1.002,-0.006,-0.101,7.751,-10.986,-2.625,173.243,-83.249,45.39,3
3171,0.943,0.229,-0.224,-2.563,3.235,-10.193,131.693,-71.005,-15.551,3
3171,1.027,-0.011,-0.146,4.822,-6.836,-0.488,171.541,-82.161,47.324,3
3233,0.977,0.249,-0.216,-6.226,-3.235,-13.367,129.611,-70.093,-13.942,3
3249,1.013,0.033,-0.172,1.648,-17.395,3.906,174.117,-81.002,44.594,3
3343,0.944,0.291,-0.233,-7.385,-2.93,-15.381,127.095,-68.802,-11.755,3
3358,1.028,-0.012,-0.188,-2.808,-18.494,5.676,175.82,-79.486,43.044,3
3436,0.948,0.316,-0.223,-0.244,-4.639,-16.479,125.189,-67.17,-10.267,3
3499,1.01,0.031,-0.168,0.916,-13.489,6.165,179.127,-77.844,39.864,3
3561,0.938,0.319,-0.222,4.822,0,-9.155,124.277,-66.149,-9.547,3
3577,1.012,0.018,-0.22,7.446,-7.568,0.183,-179.583,-76.981,38.952,3
3624,0.904,0.344,-0.223,0.366,0.916,-5.981,123.404,-65.566,-8.663,3
3671,0.983,0.025,-0.239,2.93,-5.432,-0.122,-179.33,-76.377,39.111,3
3749,0.965,0.287,-0.179,2.991,8.728,-13.062,121.514,-65.226,-6.899,3
3764,1.005,0.059,-0.272,12.268,-11.108,-0.305,178.198,-75.46,42.039,3
3858,0.863,0.415,-0.197,-7.446,3.54,-13.611,118.372,-64.297,-4.142,3
3890,0.969,-0.011,-0.305,-7.446,-15.564,-3.296,176.402,-73.872,43.742,3
3936,0.905,0.405,-0.168,-3.479,5.554,-12.39,115.703,-63.292,-1.961,3
3968,1.007,-0.117,-0.32,3.174,-13.489,1.404,174.529,-72.405,45.895,3
4030,0.943,0.42,-0.207,0.61,3.845,-13,114.478,-62.117,-1.263,3
4108,1.022,0.027,-0.331,5.371,-11.23,-8.24,175.941,-71.202,44.588,3
4139,0.912,0.473,-0.202,-2.38,-0.916,-11.353,112.983,-60.974,-0.016,3
4155,0.999,-0.02,-0.402,-0.732,-12.329,1.77,176.309,-69.895,44.341,3
4233,0.886,0.451,-0.212,-2.686,0.916,-21.057,111.846,-59.551,0.22,3
4296,0.977,0.017,-0.302,3.418,-20.264,-1.16,177.182,-68.099,43.231,3
