microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
8289,0.998,-0.072,-0.037,-0.122,1.709,-0.244,-87.709,-85.88,70.329,3
8323,0.988,-0.108,-0.042,1.282,0.61,-2.808,-100.909,-82.018,-98.657,3
8399,1.012,-0.126,-0.027,1.465,1.038,-6.775,-101.717,-82.716,-100.421,3
8411,1.039,-0.059,0.045,0.916,-12.451,-1.709,-100.525,-85.93,83.743,3
8503,1.044,-0.112,-0.048,0.671,0.854,0.854,-101.635,-82.941,-102.964,3
8530,1.089,-0.073,0.022,1.526,1.038,-2.136,-104.491,-85.935,87.902,3
8622,0.97,-0.127,-0.055,-2.441,-0.305,9.033,-100.97,-82.156,-106.199,3
8650,0.992,-0.074,-0.03,-0.427,14.709,0.244,-90.302,-85.952,73.608,3
8698,1.021,-0.12,-0.02,1.465,0,-4.211,-101.184,-82.326,-108.298,3
8725,1.016,-0.054,-0.05,-0.61,-8.057,-0.061,-78.162,-85.968,62.292,3
8801,1.051,-0.063,0.044,-0.244,-9.094,-0.122,-92.922,-86.122,77.245,3
8818,1.002,-0.121,-0.028,0.305,0.61,-2.441,-101.887,-82.897,-109.847,3
8893,1.006,-0.106,-0.011,-2.991,-0.427,5.31,-101.327,-82.903,-112.923,3
8920,1.031,-0.057,0.043,-2.93,5.005,1.709,-91.313,-86.193,75.74,3
8998,0.997,-0.085,-0.029,1.282,0.305,0,-100.909,-82.496,-115.329,3
9026,1.006,-0.064,-0.046,1.16,5.188,-0.122,-80.898,-86.138,65.61,3
9088,0.997,-0.123,-0.042,0.732,1.221,-3.357,-101.794,-82.705,-116.433,3
9115,1.024,-0.079,0.024,1.221,-4.822,-1.831,-87.056,-86.177,71.988,3
9192,1.017,-0.1,-0.029,1.038,0.061,-1.526,-102.036,-83.051,-118.026,3
9205,1.059,-0.053,-0.006,0.977,-3.906,0.183,-91.653,-86.204,76.915,3
9297,1.002,-0.103,-0.031,-1.404,-0.244,0.122,-102.458,-83.216,-119.564,3
9310,1.024,-0.066,0.007,-1.404,0.977,0.793,-93.834,-86.199,79.151,3
9390,0.957,-0.128,-0.015,-4.028,-1.953,7.141,-101.964,-82.919,-121.8,3
9423,0.991,-0.063,0.005,-2.563,6.775,3.723,-87.38,-86.1,72.664,3
9505,1.032,-0.05,-0.026,0.549,-12.573,-1.099,-89.808,-86.177,75.784,3
9510,1.016,-0.082,-0.021,2.258,0.671,-6.531,-102.98,-83.018,-122.289,3
9583,1.013,-0.1,-0.03,-0.305,0,0.244,-104.068,-83.535,-123.058,3
9610,1.049,-0.062,0.048,-0.305,-0.732,0.549,-98.663,-86.127,84.573,3
9688,1.024,-0.111,-0.044,-0.793,1.282,3.906,-103.447,-83.337,-125.255,3
9760,1.034,-0.081,-0.013,-1.587,2.991,-0.122,-92.043,-86.204,78.014,3
9777,0.99,-0.119,-0.042,-1.16,-0.305,4.639,-103.195,-82.87,-127.117,3
9834,1.041,-0.072,-0.015,2.014,3.967,-0.183,-85.457,-86.094,71.455,3
9897,0.991,-0.1,-0.034,-0.427,-0.244,-2.197,-103.239,-82.848,-128.353,3
0,1.023,-0.061,0.023,0,-1.709,0.244,-69.131,-85.803,52.213,3
48,1,-0.129,-0.027,-0.61,0.305,-0.793,-98.218,-80.717,-132.528,3
105,1.028,-0.068,0.034,-0.854,-1.587,-0.061,-71.125,-85.886,54.19,3
153,1.001,-0.135,-0.028,0.366,0.366,0.244,-98.256,-80.826,-132.539,3
210,1.036,-0.066,0.024,-0.61,-0.977,0.305,-71.581,-85.908,54.646,3
243,0.999,-0.131,-0.032,-0.488,-0.061,0.61,-98.41,-80.859,-132.435,3
300,1.028,-0.074,0.004,-0.122,-0.244,-0.122,-69.758,-85.842,52.778,3
363,0.992,-0.131,-0.034,-0.366,0.061,0.854,-98.361,-80.755,-132.506,3
405,1.022,-0.063,0.008,0.671,0.977,-0.427,-70.214,-85.853,53.295,3
440,1,-0.131,-0.026,-0.488,0.427,0.183,-98.234,-80.788,-132.583,3
511,1.024,-0.064,0.029,-1.587,-2.38,0.366,-71.301,-85.93,54.393,3
543,1.001,-0.142,-0.042,0,0.488,-0.122,-98.174,-80.865,-132.621,3
616,1.032,-0.067,0.031,0.061,0.671,0.366,-71.592,-85.941,54.641,3
647,1.002,-0.136,-0.03,0.244,0.488,1.648,-98.086,-80.848,-132.753,3
705,1.027,-0.068,0.019,-0.061,0.061,-0.488,-70.274,-85.93,53.355,3
737,0.996,-0.138,-0.029,0,0.183,0.671,-97.921,-80.799,-132.913,3
839,1.026,-0.061,0.023,-0.122,-1.038,-0.305,-70.994,-85.941,54.091,3
857,1,-0.135,-0.031,0,0.732,0.122,-97.943,-80.854,-132.88,3
915,1.034,-0.066,0.031,0.305,-1.038,0.122,-71.735,-85.974,54.838,3
932,1.011,-0.154,-0.028,0.732,0.671,0.916,-97.954,-80.931,-132.94,3
1020,1.033,-0.069,0.04,-0.122,-0.427,-0.061,-72.279,-85.995,55.388,3
