设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:35:13.720,0.983,-0.22699999999999998,0.028999999999999998,4.7,-3.3569999999999998,-1.6480000000000001,-81.854,-75.438,-133.97799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:35:13.764,1.041,0.039,0.015,6.957999999999999,-0.6709999999999999,-0.366,106.556,-89.03299999999999,142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:35:13.817,0.986,-0.23600000000000002,0.032,-1.953,0.732,1.2819999999999998,-82.035,-75.50399999999999,-133.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:35:13.854,1.03,0.01,-0.01,2.563,-2.8689999999999998,0.305,108.06200000000001,-89.01100000000001,141.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:35:13.923,0.978,-0.242,0.027999999999999997,0.366,-0.244,-0.244,-82.068,-75.536,-133.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:35:13.960,1.028,0.003,-0.008,-1.953,-0.061,2.991,125.255,-89.088,124.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:35:14.016,0.993,-0.22,0.017,-4.761,1.953,-1.526,-82.40299999999999,-75.729,-132.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:35:14.050,1.02,0.01,0.024,-4.395,-2.258,3.113,161.279,-88.962,87.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:35:14.123,1.0,-0.254,0.032,6.104,-2.38,-1.2209999999999999,-82.914,-76.152,-132.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:35:14.155,1.012,-0.018000000000000002,0.01,-0.8540000000000001,5.492999999999999,4.456,179.984,-88.819,68.02199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:35:14.249,0.9840000000000001,-0.25,0.027000000000000003,6.287000000000001,-4.0889999999999995,2.93,-83.837,-76.333,-131.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:35:14.262,1.036,0.0,-0.017,-7.385,10.681,4.944,-150.513,-89.40100000000001,38.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:35:14.366,1.033,-0.039,0.063,-4.0889999999999995,25.756999999999998,2.991,-27.125,-88.632,-84.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:35:14.415,0.983,-0.248,0.006999999999999999,8.423,-3.906,12.329,-84.238,-75.372,-129.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:35:14.455,1.018,-0.038,0.1,-8.118,38.269,6.409,-13.107000000000001,-85.27,-98.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:35:14.524,0.9790000000000001,-0.294,0.036000000000000004,7.324,-4.5169999999999995,22.522,-85.43,-73.729,-127.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:35:14.559,1.063,-0.043,0.142,15.686,41.809,4.272,-11.755,-81.727,-99.88799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:35:14.619,0.973,-0.23,0.013000000000000001,21.423000000000002,-8.118,17.761,-86.512,-71.993,-124.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
