设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.91,13104, 2021-05-17 20:32:13.286,1.041,0.048,-0.086,0.6709999999999999,-2.563,0.977,160.67,-84.26,95.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:32:13.299,1.036,0.038,-0.071,0.8540000000000001,-0.061,0.7929999999999999,162.158,-84.238,93.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:32:13.332,1.0,-0.16,0.094,4.7,-1.099,0.061,-57.607,-79.42,-153.41899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:32:13.390,1.001,-0.11900000000000001,0.09300000000000001,-0.6709999999999999,0.977,1.709,-57.645,-79.44800000000001,-152.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:32:13.408,1.026,0.055999999999999994,-0.09699999999999999,-5.92,0.9159999999999999,0.183,161.713,-84.34200000000001,94.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:32:13.487,0.997,-0.141,0.10099999999999999,2.8689999999999998,0.7929999999999999,1.6480000000000001,-57.568000000000005,-79.343,-152.97899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:32:13.540,1.0290000000000001,0.039,-0.1,-1.953,0.244,-0.732,160.873,-84.38,94.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:32:13.595,0.993,-0.159,0.085,4.7,-0.366,0.5489999999999999,-57.54600000000001,-79.277,-152.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:32:13.615,1.0290000000000001,0.037000000000000005,-0.083,-0.305,-0.5489999999999999,0.366,160.708,-84.359,95.02600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:32:13.689,1.005,-0.155,0.094,3.235,-0.977,0.5489999999999999,-57.684,-79.283,-152.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
