设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:27.224,1.0390000000000001,0.01,-0.008,6.7139999999999995,-6.409,-1.038,119.916,-89.11,127.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:27.239,0.971,-0.24,0.031,3.113,-0.7929999999999999,-0.977,-86.57799999999999,-73.597,-128.55700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:27.347,0.9740000000000001,-0.244,0.02,-2.258,-0.366,0.061,-86.671,-73.845,-128.33700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:27.369,1.0270000000000001,0.013999999999999999,-0.016,6.409,-0.8540000000000001,-0.488,139.96,-88.852,107.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:27.441,0.988,-0.237,0.021,4.578,-0.244,2.197,-86.693,-73.696,-128.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:27.564,0.97,-0.247,0.025,3.845,-1.16,0.61,-86.391,-73.61399999999999,-128.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:27.580,1.042,0.005,0.013000000000000001,-3.235,-0.8540000000000001,1.16,136.252,-89.03299999999999,110.96700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:27.595,1.0270000000000001,0.008,-0.002,1.831,2.38,-0.7929999999999999,130.97899999999998,-89.154,116.22399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:27.610,1.028,-0.008,0.026000000000000002,-1.465,6.287000000000001,-0.061,110.62700000000001,-89.275,136.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:27.675,0.9590000000000001,-0.28,0.015,-2.747,-1.099,1.709,-86.44,-73.729,-127.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:27.730,1.033,0.02,-0.012,2.136,11.475,1.953,67.961,-89.42299999999999,179.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:27.753,0.976,-0.254,0.037000000000000005,-1.709,-1.2209999999999999,-2.563,-86.605,-73.861,-127.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:27.844,0.978,-0.24600000000000002,0.033,-2.747,0.244,0.061,-86.611,-73.729,-127.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:27.864,1.038,-0.001,0.006,-0.366,12.207,0.9159999999999999,16.458,-88.81299999999999,-129.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:27.955,0.976,-0.233,0.005,0.305,1.831,3.235,-86.35799999999999,-73.553,-127.72200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:27.956,1.055,-0.012,0.07400000000000001,-0.061,29.236,0.732,6.8389999999999995,-87.001,-119.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:28.029,1.06,0.008,0.16699999999999998,-13.184000000000001,39.917,0.732,2.9939999999999998,-83.073,-115.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:28.040,0.975,-0.302,-0.01,-3.3569999999999998,-0.183,8.728,-86.331,-73.158,-128.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:28.151,0.9570000000000001,-0.299,0.022000000000000002,3.7230000000000003,-2.563,9.705,-86.721,-72.378,-127.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:28.167,1.032,-0.021,0.25,-1.3430000000000002,51.453,1.831,0.41200000000000003,-78.173,-113.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:28.240,1.024,-0.012,0.254,8.85,48.096000000000004,3.6010000000000004,-0.599,-73.63600000000001,-112.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:28.241,0.96,-0.22699999999999998,0.023,9.033,-2.136,4.822,-86.484,-71.444,-126.62799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:28.345,0.966,-0.003,0.386,4.638999999999999,59.326,1.6480000000000001,-0.439,-67.972,-112.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:28.353,0.971,-0.33299999999999996,0.027000000000000003,-10.925,-1.2209999999999999,1.709,-87.479,-71.592,-125.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:28.434,0.93,0.019,0.452,5.31,46.20399999999999,1.6480000000000001,0.319,-62.858000000000004,-112.23100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:28.445,0.968,-0.3,0.021,5.615,0.305,5.31,-87.73100000000001,-71.131,-125.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:28.524,0.883,0.02,0.512,10.925,50.598,2.258,1.203,-58.18899999999999,-112.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.94,13103, 2021-05-17 20:33:28.553,0.945,-0.284,0.026000000000000002,1.709,-0.732,2.563,-86.995,-70.779,-125.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.91,13104, 2021-05-17 20:33:28.630,0.8370000000000001,0.042,0.596,5.615,51.147,0.061,2.126,-53.00899999999999,-111.92299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
