设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.89,13104, 2021-05-17 20:41:38.057,1.011,-0.069,-0.10099999999999999,1.77,-1.038,-0.977,-147.096,-83.007,31.651999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.93,13103, 2021-05-17 20:41:38.059,1.001,-0.16699999999999998,0.034,-0.732,1.77,-0.122,-82.749,-77.91,-134.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.93,13103, 2021-05-17 20:41:38.118,1.001,-0.159,0.04,-0.305,0.9159999999999999,0.244,-82.23299999999999,-77.97,-134.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.89,13104, 2021-05-17 20:41:38.124,1.0170000000000001,-0.061,-0.098,3.052,-0.366,-0.183,-147.876,-82.99600000000001,32.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.93,13103, 2021-05-17 20:41:38.231,0.997,-0.184,0.037000000000000005,2.319,-0.244,1.587,-82.348,-77.893,-134.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.89,13104, 2021-05-17 20:41:38.260,1.0290000000000001,-0.040999999999999995,-0.09699999999999999,0.122,1.2209999999999999,0.122,-148.063,-83.046,32.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.93,13103, 2021-05-17 20:41:38.321,1.0,-0.204,0.025,3.113,1.6480000000000001,2.0140000000000002,-82.057,-77.745,-134.97299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.89,13104, 2021-05-17 20:41:38.378,1.026,-0.062,-0.10300000000000001,-3.3569999999999998,2.197,-0.6709999999999999,-148.376,-83.194,33.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.93,13103, 2021-05-17 20:41:38.430,0.9890000000000001,-0.151,0.026000000000000002,1.2209999999999999,1.709,2.502,-81.205,-77.618,-135.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.89,13104, 2021-05-17 20:41:38.438,1.006,-0.09699999999999999,-0.115,-2.075,2.136,0.183,-148.585,-83.265,33.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.93,13103, 2021-05-17 20:41:38.523,0.9890000000000001,-0.168,0.04,1.587,0.61,0.9159999999999999,-80.931,-77.536,-135.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.89,13104, 2021-05-17 20:41:38.528,1.025,-0.055999999999999994,-0.098,-4.0280000000000005,-0.488,0.61,-148.26,-83.32600000000001,32.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.93,13103, 2021-05-17 20:41:38.633,0.9840000000000001,-0.19899999999999998,0.048,0.488,1.465,-0.305,-80.508,-77.52,-135.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.89,13104, 2021-05-17 20:41:38.663,1.028,-0.063,-0.066,-11.658,0.977,3.7230000000000003,-146.99200000000002,-83.436,30.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.93,13103, 2021-05-17 20:41:38.722,0.988,-0.201,0.042,7.263,-0.366,4.5169999999999995,-80.244,-77.34899999999999,-135.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.89,13104, 2021-05-17 20:41:38.773,1.0190000000000001,-0.055,-0.071,3.3569999999999998,5.005,1.6480000000000001,-143.514,-83.705,26.938000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D8:09:BF:40:2B:C3),3.93,13103, 2021-05-17 20:41:38.830,0.99,-0.212,0.040999999999999995,3.052,-1.4040000000000001,6.653,-80.7,-76.921,-134.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.89,13104, 2021-05-17 20:41:38.845,1.038,-0.03,-0.084,6.165,5.31,0.61,-138.9,-84.03399999999999,22.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
