设备名称	电压	版本	片上时间	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X	磁场Y	磁场Z	四元数0	四元数1	四元数2	四元数3	状态
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:13.286	1.041	0.048	-0.086	0.671	-2.563	0.977	160.670	-84.260	95.389	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:13.299	1.036	0.038	-0.071	0.854	-0.061	0.793	162.158	-84.238	93.675	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:13.332	1.000	-0.160	0.094	4.700	-1.099	0.061	-57.607	-79.420	-153.419	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:13.390	1.001	-0.119	0.093	-0.671	0.977	1.709	-57.645	-79.448	-152.957	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:13.408	1.026	0.056	-0.097	-5.920	0.916	0.183	161.713	-84.342	94.125	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:13.487	0.997	-0.141	0.101	2.869	0.793	1.648	-57.568	-79.343	-152.979	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:13.540	1.029	0.039	-0.100	-1.953	0.244	-0.732	160.873	-84.380	94.818	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:13.595	0.993	-0.159	0.085	4.700	-0.366	0.549	-57.546	-79.277	-152.941	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:13.615	1.029	0.037	-0.083	-0.305	-0.549	0.366	160.708	-84.359	95.026	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:13.689	1.005	-0.155	0.094	3.235	-0.977	0.549	-57.684	-79.283	-152.567	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:13.750	1.017	0.034	-0.099	0.977	1.099	0.610	161.603	-84.408	94.076	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:13.796	1.000	-0.122	0.104	2.502	-0.488	0.244	-57.728	-79.360	-152.276	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:13.826	1.022	0.040	-0.096	2.136	-0.610	0.061	162.164	-84.342	93.642	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:13.887	0.994	-0.115	0.088	-0.427	-0.183	1.831	-57.761	-79.415	-152.023	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:13.945	1.028	0.004	-0.088	-2.502	2.319	0.671	161.796	-84.386	93.988	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:13.993	1.011	-0.163	0.085	1.038	-0.488	3.235	-58.535	-79.288	-151.227	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:14.021	1.031	0.020	-0.087	3.540	2.991	0.366	161.818	-84.639	93.900	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:14.101	0.984	-0.146	0.098	4.333	-0.549	3.723	-59.420	-79.091	-149.870	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:14.110	1.036	0.064	-0.060	-0.427	5.005	0.061	160.840	-84.979	95.257	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:14.198	1.004	-0.171	0.089	3.479	0.854	8.911	-60.189	-78.607	-148.370	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:14.232	1.041	0.038	-0.013	3.235	10.559	-2.075	154.545	-85.847	102.008	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:14.291	0.997	-0.193	0.088	8.911	2.869	15.320	-61.589	-77.404	-146.069	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:14.337	1.040	0.022	-0.029	10.071	16.846	-3.479	138.224	-86.946	119.086	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:14.400	0.989	-0.214	0.106	9.338	3.174	18.860	-62.820	-75.789	-143.657	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:14.495	0.983	-0.172	0.123	22.339	4.150	22.705	-63.627	-73.839	-140.828	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:14.585	0.981	-0.242	0.126	23.499	3.845	25.330	-64.688	-71.658	-138.389	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:14.651	1.054	0.019	0.013	22.400	17.212	-5.310	101.294	-87.572	157.110	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:14.664	1.036	0.018	0.033	15.747	23.376	-3.967	61.694	-86.776	-161.906	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:14.665	1.031	0.061	0.086	11.475	24.231	-2.502	41.028	-84.963	-140.109	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:14.694	0.961	-0.329	0.146	18.677	4.211	25.024	-65.566	-69.318	-136.132	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:14.725	1.037	0.144	0.122	18.372	23.926	-5.737	32.113	-82.645	-129.864	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:14.789	0.969	-0.266	0.156	2.502	7.568	27.222	-65.528	-66.857	-134.258	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:14.844	1.017	0.174	0.165	2.136	28.076	-6.653	28.499	-80.002	-125.442	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT2(D8:09:BF:40:2B:C3)	3.94	13103	 2021-05-17 20:32:14.926	0.947	-0.361	0.173	-2.014	9.277	28.320	-65.484	-64.138	-133.006	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
WT1(E604078EA627)	3.91	13104	 2021-05-17 20:32:14.954	1.033	0.191	0.202	-5.432	27.771	-6.470	26.724	-77.212	-122.871	0.00	0.00	0.00	0.00000	0.00000	0.00000	0.00000
