microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
0,1.023,0.044,-0.084,-1.587,0.305,1.038,164.976,-85.54,78.289,1
50,0.978,-0.235,0.064,-0.61,-0.854,0.061,-73.856,-75.465,-143.031,1
93,1.027,0.032,-0.074,0.061,-0.549,0.183,165.13,-85.583,78.102,1
156,0.978,-0.233,0.058,0,-0.488,1.343,-74.141,-75.405,-142.377,1
197,1.032,0.033,-0.067,0.549,1.404,0.244,164.828,-85.627,78.475,1
246,0.982,-0.237,0.05,-4.578,-0.061,2.258,-74.323,-75.3,-141.943,1
303,1.039,0.024,-0.069,6.47,1.526,-1.526,163.273,-85.77,80.063,1
366,0.965,-0.211,0.072,-1.526,0,2.014,-74.284,-75.141,-141.416,1
402,1.034,0.026,-0.063,4.761,2.441,-0.793,162.213,-85.919,81.211,1
440,0.975,-0.252,0.07,4.211,-0.366,1.953,-74.399,-74.987,-140.757,1
528,1.031,0.014,-0.069,3.418,1.77,-0.916,160.659,-86.094,82.963,1
545,0.972,-0.261,0.068,7.935,-0.061,0.916,-74.229,-74.855,-140.35,1
604,1.032,0.039,-0.06,5.493,2.502,-1.831,157.56,-86.243,86.572,1
651,0.979,-0.246,0.069,5.676,0.122,2.075,-73.883,-74.713,-139.905,1
723,1.032,0.04,-0.052,3.967,2.38,-0.854,154.589,-86.429,89.89,1
798,1.045,0.022,-0.011,0.061,7.324,0.427,148.678,-86.973,96.224,1
846,0.973,-0.293,0.07,5.371,-0.061,4.456,-72.636,-74.284,-139.713,1
903,1.01,0.041,-0.066,5.859,14.771,-0.061,132.308,-87.836,113.137,1
935,0.978,-0.29,0.068,0.549,0.977,6.897,-72.883,-73.823,-138.823,1
1008,1.006,0.06,-0.063,4.761,12.634,0.061,102.09,-88.259,144.031,1
1040,0.953,-0.288,0.064,3.052,-0.671,6.714,-73.213,-73.422,-138.115,1
1112,1.046,0.019,0.046,16.724,9.094,-2.197,69.62,-88.022,177.402,1
1144,0.965,-0.264,0.087,13.733,-1.16,5.371,-73.295,-72.867,-136.934,1
1202,1.033,0.066,0.002,16.541,18.311,-3.174,49.883,-87.303,-161.84,1
1235,0.947,-0.36,0.081,10.071,-0.183,7.751,-73.46,-72.136,-135.884,1
1307,1.013,0.038,0.01,8.423,6.409,-1.404,39.628,-86.391,-150.793,1
1339,0.965,-0.337,0.086,5.981,-1.648,12.939,-74.427,-70.983,-134.203,1
1413,1.021,0.047,0.05,10.742,6.531,-0.732,35.431,-85.77,-145.876,1
1445,0.956,-0.322,0.075,7.507,-2.686,9.827,-74.855,-70.175,-132.88,1
1517,1.028,0.021,0.071,9.155,4.456,-0.244,32.849,-85.243,-142.707,1
1537,0.958,-0.311,0.076,8.85,-2.38,6.47,-75.306,-69.587,-131.71,1
1608,1.042,0.041,0.081,8.972,3.906,-0.671,30.619,-84.886,-140.103,1
1635,0.951,-0.332,0.096,12.573,-1.709,3.906,-75.608,-69.137,-130.726,1
1713,1.009,0.083,0.058,2.869,5.798,0.488,28.597,-84.452,-137.422,1
1743,0.951,-0.352,0.098,-0.366,-0.977,6.348,-75.938,-68.714,-129.688,1
1819,1.021,0.072,0.067,0.793,4.456,0.244,26.906,-84.045,-135.527,1
1845,0.946,-0.359,0.09,0.793,-0.793,5.249,-76.437,-68.143,-128.842,1
1926,0.929,-0.374,0.093,6.409,-0.488,3.113,-76.328,-67.78,-128.298,1
1944,1.01,0.058,0.073,4.333,0.61,-1.16,27.191,-83.798,-135.522,1
2013,1.021,0.034,0.086,2.686,0.61,-0.488,28.18,-83.837,-136.472,1
2030,0.933,-0.374,0.085,0.854,-0.061,1.404,-76.234,-67.626,-128.09,1
2118,1.03,0.052,0.103,2.38,2.197,0.427,27.477,-83.793,-135.84,1
2144,0.933,-0.36,0.083,-0.488,-0.854,1.831,-76.366,-67.516,-127.798,1
2223,1.016,0.052,0.091,3.906,4.517,0.305,25.807,-83.639,-134.198,1
2239,0.929,-0.353,0.087,1.343,-1.892,3.113,-76.761,-67.286,-127.211,1
2328,1.042,0.067,0.152,4.028,4.761,-0.549,24.318,-83.035,-132.352,1
2346,0.941,-0.398,0.097,2.991,-1.465,5.859,-76.932,-66.912,-126.546,1
2418,1.02,0.042,0.135,-0.061,6.042,0.671,21.451,-82.31,-129.545,1
2432,0.927,-0.416,0.082,1.465,-1.77,9.399,-77.69,-66.149,-125.585,1
2511,0.907,-0.354,0.093,3.296,-1.404,8.118,-78.278,-65.396,-124.711,1
2522,1.02,0.099,0.172,6.592,13.428,-0.488,23.055,-81.2,-128.919,1
2616,0.924,-0.396,0.076,7.263,-1.77,8.24,-79.146,-64.589,-123.816,1
2633,1.021,0.099,0.15,5.615,11.536,-0.549,20.934,-80.173,-126.766,1
2720,0.899,-0.426,0.069,6.653,-2.075,10.132,-80.299,-63.567,-122.855,1
2737,1.006,0.095,0.176,-1.953,8.606,0.854,17.968,-79.409,-124.398,1
2811,0.91,-0.442,0.081,-6.775,-0.244,8.484,-80.87,-62.666,-122.108,1
2837,1.021,0.102,0.189,-5.798,7.813,0,16.188,-78.613,-122.844,1
2916,0.905,-0.459,0.075,4.822,-0.366,7.935,-81.425,-61.831,-121.487,1
2934,1.031,0.088,0.223,-2.136,4.395,-0.366,15.337,-77.893,-121.998,1
3020,0.867,-0.484,0.065,8.789,-1.038,7.019,-81.491,-61.089,-120.91,1
3036,1,0.08,0.213,2.441,5.31,0.122,14.908,-77.355,-121.432,1
3138,1.005,0.091,0.257,1.16,5.31,-0.977,14.903,-76.723,-121.091,1
3215,0.882,-0.52,0.073,7.202,-1.648,9.521,-81.387,-59.678,-119.674,1
3233,1,0.054,0.245,-1.648,9.705,-0.305,14.848,-75.811,-120.63,1
3306,0.873,-0.502,0.072,3.601,-1.953,10.071,-81.563,-58.755,-118.872,1
3337,1.001,0.079,0.268,3.357,12.085,-0.305,14.293,-75.048,-119.85,1
3412,0.852,-0.545,0.063,2.808,-2.869,12.146,-81.931,-57.794,-118.026,1
3453,0.992,0.066,0.269,3.052,14.465,0.916,13.343,-73.911,-118.603,1
3500,0.853,-0.521,0.067,2.258,-3.418,11.841,-82.365,-56.755,-117.136,1
3528,0.984,0.053,0.297,3.296,16.113,0.977,12.266,-72.609,-117.29,1
3605,0.848,-0.451,0.103,1.343,-2.075,9.277,-82.7,-55.706,-116.169,1
3632,0.965,-0.014,0.344,6.775,17.09,-0.427,11.788,-71.027,-116.395,1
3710,0.832,-0.523,0.1,7.813,-2.991,11.23,-83.007,-54.591,-115.274,1
3744,0.98,0.057,0.38,10.132,14.221,-0.977,12.052,-69.23,-115.763,1
3814,0.809,-0.628,0.073,-6.531,-0.366,13.123,-83.04,-53.3,-114.543,1
3858,0.965,0.089,0.381,11.597,10.193,-1.953,11.47,-67.95,-115.137,1
3905,0.8,-0.643,0.071,1.343,-1.099,11.841,-82.892,-52.075,-114.049,1
3933,0.975,0.089,0.391,10.559,8.606,-3.845,12.145,-67.033,-115.269,1
3995,0.793,-0.624,0.083,-5.676,1.831,8.423,-82.672,-51.18,-113.868,1
4039,0.915,0.09,0.348,10.376,10.132,-2.686,13.063,-66.297,-115.692,1
4101,0.783,-0.616,0.078,9.155,-0.916,5.859,-82.266,-50.603,-113.599,1
4142,0.931,0.094,0.368,-5.005,4.639,1.221,13.914,-65.737,-115.889,1
4190,0.77,-0.613,0.07,8.118,-0.977,4.944,-82.095,-50.169,-113.346,1
4248,0.931,0.086,0.435,2.502,2.869,0.916,13.865,-65.407,-115.609,1
4296,0.784,-0.608,0.083,4.883,-1.587,4.883,-81.958,-49.746,-112.983,1
4338,0.943,0.108,0.458,12.268,3.235,-0.122,13.92,-64.88,-115.159,1
4385,0.755,-0.604,0.095,7.263,-2.319,5.432,-81.766,-49.224,-112.484,1
4459,0.932,0.126,0.449,9.766,16.907,-1.77,14.321,-63.732,-114.708,1
4506,0.763,-0.667,0.113,0.977,-2.258,5.188,-81.606,-48.763,-111.929,1
4563,0.958,0.109,0.522,5.981,12.817,0.122,13.947,-62.018,-113.961,1
4610,0.734,-0.674,0.077,-1.587,-2.38,7.385,-81.98,-47.884,-111.346,1
4668,0.917,0.146,0.508,11.658,18.86,-2.136,14.046,-60.447,-113.467,1
4685,0.735,-0.758,0.071,0,-2.869,8.301,-81.832,-47.285,-110.896,1
4744,0.922,0.152,0.542,4.395,26.062,-1.892,13.804,-58.497,-112.868,1
4805,0.733,-0.74,0.087,1.282,-2.93,5.249,-81.689,-46.983,-110.55,1
4848,0.89,0.169,0.57,-4.211,34.363,-2.136,13.651,-55.377,-112.055,1
4881,0.735,-0.941,0.058,8.179,-5.798,11.169,-81.914,-46.406,-110.209,1
4953,0.812,0.198,0.525,-11.78,13.489,1.77,13.629,-53.476,-111.55,1
4985,0.7,-0.667,0.083,0.61,-1.038,6.409,-81.815,-45.56,-109.775,1
5073,0.829,0.163,0.614,1.221,8.789,1.709,14.019,-52.377,-111.308,1
5096,0.711,-0.672,0.1,1.77,-0.977,5.493,-81.595,-45.077,-109.545,1
5208,0.829,0.157,0.644,2.502,6.531,0.122,13.925,-51.762,-111.055,1
5253,0.818,0.14,0.637,-1.343,6.653,0.122,13.744,-51.158,-110.945,1
5301,0.709,-0.671,0.111,8.606,-1.221,3.052,-81.304,-44.291,-109.27,1
5373,0.788,0.188,0.631,3.967,7.385,1.221,13.887,-50.51,-110.643,1
5386,0.698,-0.707,0.101,3.174,-2.563,4.272,-81.09,-43.995,-108.951,1
5463,0.795,0.156,0.651,-2.38,9.644,1.221,13.837,-50.043,-110.275,1
5485,0.699,-0.72,0.098,-0.305,-2.136,7.202,-81.315,-43.467,-108.688,1
5568,0.759,0.156,0.687,2.014,12.695,4.15,12.925,-48.889,-109.578,1
5580,0.656,-0.734,0.088,1.77,-4.883,12.695,-82.106,-42.396,-108.023,1
5657,0.771,0.196,0.667,4.761,17.09,0.61,12.788,-47.461,-108.803,1
5675,0.667,-0.726,0.102,2.625,-2.258,11.047,-82.332,-41.281,-107.347,1
5764,0.75,0.164,0.672,5.554,12.146,-0.244,13.206,-46.187,-108.506,1
5796,0.645,-0.688,0.115,-7.996,-3.052,9.277,-82.546,-40.21,-106.908,1
5868,0.72,0.214,0.651,-12.146,7.629,1.587,13.535,-45.264,-108.171,1
5882,0.651,-0.747,0.086,-0.732,0.732,6.409,-82.744,-39.32,-106.622,1
5973,0.724,0.188,0.649,-2.93,4.272,-1.282,13.771,-45.038,-108.303,1
5985,0.642,-0.718,0.089,2.93,1.709,2.502,-82.386,-38.958,-106.804,1
6063,0.711,0.178,0.637,-12.878,0,-0.366,13.491,-45.17,-108.539,1
6075,0.636,-0.777,0.087,-3.296,3.052,1.892,-82.288,-38.644,-107.166,1
6171,0.636,-0.809,0.117,-7.385,8.24,7.019,-82.183,-38.002,-107.798,1
6187,0.729,0.193,0.734,-9.155,-5.371,-5.493,13.392,-45.472,-109.056,1
6275,0.623,-0.832,0.098,-2.747,8.545,8.911,-82.15,-37.029,-108.704,1
6291,0.737,0.153,0.729,2.38,1.709,-10.681,13.749,-45.352,-110.193,1
6364,0.726,0.116,0.725,7.019,2.686,-3.601,13.381,-44.89,-111.072,1
6365,0.59,-0.799,0.098,-4.272,3.113,12.024,-82.612,-35.793,-109.067,1
6468,0.725,0.214,0.719,-4.272,7.568,-1.709,13.568,-44.039,-111.215,1
6488,0.579,-0.785,0.111,1.343,0.977,7.935,-82.386,-34.986,-109.127,1
6561,0.561,-0.734,0.14,3.418,1.77,4.761,-82.43,-34.332,-109.078,1
6588,0.704,0.215,0.725,4.028,4.517,-1.038,13.568,-43.649,-111.456,1
6678,0.711,0.169,0.755,-5.188,9.827,0.793,13.299,-42.88,-111.456,1
6695,0.561,-0.821,0.094,-5.066,-0.122,8.667,-82.601,-33.701,-109.023,1
6756,0.555,-0.866,0.103,-1.709,-0.61,14.465,-83.062,-32.492,-108.693,1
6783,0.703,0.191,0.782,-3.601,14.099,-0.061,12.799,-41.704,-111.176,1
6873,0.655,0.169,0.746,2.808,18.066,-0.977,12.233,-39.941,-110.945,1
6886,0.512,-0.876,0.112,-7.385,-0.61,15.015,-83.474,-31.047,-108.276,1
6950,0.503,-0.832,0.103,6.287,-2.441,12.146,-83.798,-29.669,-107.875,1
6978,0.649,0.192,0.738,11.475,7.751,-2.747,12.294,-38.771,-110.825,1
7071,0.501,-0.873,0.081,5.066,-0.183,6.592,-83.743,-28.911,-107.682,1
7088,0.634,0.194,0.759,2.625,10.01,-2.686,12.717,-37.782,-110.885,1
7160,0.482,-0.887,0.093,6.287,-1.465,3.296,-83.633,-28.499,-107.518,1
7204,0.604,0.19,0.814,8.423,12.756,-1.526,12.931,-36.497,-110.682,1
7251,0.46,-0.885,0.138,4.395,0.366,6.104,-83.43,-28.021,-107.325,1
7277,0.576,0.24,0.772,-6.104,23.193,4.089,12.744,-35.239,-110.297,1
7356,0.456,-0.853,0.149,14.038,-0.183,6.47,-82.392,-27.356,-107.067,1
7383,0.557,0.143,0.755,-9.644,10.071,0.488,12.486,-34.442,-109.88,1
7445,0.457,-0.842,0.13,1.526,0.671,1.892,-82.282,-27.103,-107.034,1
7488,0.533,0.141,0.822,-3.845,3.906,-0.793,12.618,-33.525,-109.836,1
7550,0.439,-0.85,0.097,-2.563,-1.343,2.014,-82.408,-26.768,-106.771,1
7593,0.567,0.18,0.896,9.277,7.874,-0.61,12.497,-32.882,-109.611,1
7656,0.456,-0.993,0.084,-2.502,-4.7,5.005,-82.656,-26.444,-106.397,1
7688,0.587,0.184,0.926,9.766,13,7.08,12.475,-32.086,-109.166,1
7787,0.573,0.409,0.766,-12.207,3.723,6.836,13.623,-31.624,-108.298,1
7850,0.456,-0.929,0.198,-8.728,0.854,-0.916,-81.101,-25.549,-105.617,1
7893,0.531,0.267,0.813,-13.916,8.484,7.263,13.629,-31.207,-108.32,1
7940,0.417,-0.829,0.199,-2.258,1.221,1.343,-81.085,-25.329,-105.617,1
7997,0.502,0.193,0.822,1.709,9.277,-3.54,13.618,-30.828,-108.248,1
8046,0.433,-0.89,0.217,-10.01,3.235,4.211,-81.189,-25.17,-105.716,1
8135,0.425,-0.931,0.176,-10.193,2.014,6.47,-81.222,-24.719,-105.842,1
8148,0.515,0.206,0.872,6.104,14.465,-4.272,13.469,-30.009,-108.298,1
8193,0.445,0.211,0.88,3.479,7.324,-2.808,13.348,-28.46,-108.199,1
8241,0.399,-0.805,0.143,0,2.441,12.634,-80.958,-23.489,-105.864,1
8298,0.49,0.143,0.921,10.376,3.479,-5.127,12.991,-27.817,-108.474,1
8353,0.4,-0.904,0.09,-4.944,0.977,7.935,-81.337,-22.341,-105.859,1
8418,0.484,0.266,0.831,-5.249,4.456,3.723,13.151,-27.268,-108.452,1
8436,0.354,-0.906,0.128,-1.343,-1.648,1.221,-81.436,-21.714,-105.661,1
8493,0.479,0.252,0.891,0.671,4.639,3.418,13.151,-26.598,-108.166,1
8540,0.362,-0.862,0.149,1.953,-0.488,2.869,-81.315,-21.319,-105.458,1
8598,0.44,0.227,0.885,-8.972,18.616,-2.502,13.151,-25.455,-107.814,1
8630,0.384,-0.979,0.203,6.042,1.038,8.423,-81.442,-20.984,-105.392,1
8704,0.396,0.212,0.853,0.732,12.146,-4.15,13.409,-24.456,-107.765,1
8735,0.367,-0.945,0.173,-3.235,1.77,6.775,-81.057,-20.385,-105.381,1
8823,0.406,0.236,0.821,11.353,24.414,-0.793,13.997,-22.863,-107.682,1
8856,0.358,-0.922,0.199,2.93,-0.427,8.667,-80.777,-19.814,-105.403,1
8897,0.345,0.141,0.833,-0.671,7.568,-1.526,13.837,-22.247,-107.419,1
8931,0.32,-0.905,0.166,1.77,1.16,2.441,-80.601,-19.297,-105.304,1
9033,0.402,0.212,0.977,1.587,-4.333,-6.104,14.354,-21.594,-107.595,1
9062,0.321,-0.832,0.189,0.305,1.038,2.686,-80.618,-18.902,-105.244,1
9125,0.321,-0.925,0.151,-8.972,0.793,3.845,-81.063,-18.666,-105.249,1
9140,0.383,0.25,0.947,6.348,-0.916,-4.7,14.711,-21.116,-107.737,1
9213,0.407,0.256,0.848,6.897,-11.414,3.845,15.073,-22.159,-107.836,1
9230,0.329,-0.862,0.117,-3.235,0.366,-6.47,-80.903,-18.875,-105.309,1
9303,0.407,0.26,0.913,-0.244,-12.024,2.441,15.068,-23.214,-107.825,1
9326,0.34,-0.943,0.154,-3.357,0.427,-9.338,-81.464,-19.72,-105.447,1
9408,0.428,0.268,0.952,-4.944,-6.47,0.427,14.914,-24.225,-107.787,1
9436,0.365,-0.98,0.132,-2.686,1.709,-5.432,-81.678,-20.429,-105.672,1
9515,0.449,0.259,0.988,1.465,-0.732,-1.953,14.788,-24.78,-107.952,1
9539,0.347,-0.946,0.12,6.226,1.343,2.625,-81.595,-20.396,-105.875,1
9633,0.411,0.246,0.93,-3.479,10.071,-1.221,14.513,-24.049,-108.012,1
9708,0.341,0.26,0.73,-5.859,-1.038,-0.366,14.694,-23.324,-108.007,1
9725,0.31,-1.059,0.119,-3.784,-5.188,8.24,-81.09,-18.704,-105.507,1
9813,0.436,0.198,0.868,0.427,8.057,-4.7,15.178,-23.917,-107.946,1
9824,0.348,-0.757,0.174,-7.996,0.183,-9.521,-80.338,-18.759,-105.315,1
9918,0.411,0.244,0.932,-12.146,0.793,4.456,14.584,-23.725,-107.902,1
9944,0.314,-0.864,0.157,2.991,-0.61,-2.197,-81.216,-19.072,-105.364,1
10023,0.391,0.256,0.992,-4.211,27.161,-0.61,14.392,-22.05,-107.556,1
10035,0.328,-1.079,0.144,2.502,-1.404,6.409,-81.425,-19.001,-105.287,1
10113,0.333,0.202,0.854,-2.441,11.414,-4.456,14.359,-20.616,-107.303,1
10207,0.298,-1.001,0.149,2.502,-0.732,9.277,-80.601,-16.935,-104.634,1
10224,0.376,0.247,0.937,7.935,3.601,1.648,14.513,-19.677,-107.254,1
10323,0.336,0.316,0.904,-7.385,9.827,-1.648,15.024,-19.105,-106.897,1
10336,0.265,-0.929,0.16,4.822,1.038,7.507,-80.019,-16.26,-104.546,1
10416,0.288,-0.972,0.161,-0.732,1.892,7.874,-79.876,-15.612,-104.59,1
10428,0.308,0.198,0.96,8.545,-0.427,-6.042,15.584,-18.127,-107.205,1
10521,0.243,-0.973,0.154,-0.977,-1.709,2.38,-79.794,-14.947,-104.59,1
10538,0.277,0.26,0.936,5.371,12.695,-4.028,15.974,-17.227,-107.15,1
10611,0.265,-0.962,0.198,2.869,2.502,3.54,-79.371,-14.535,-104.496,1
10623,0.285,0.325,0.924,9.155,5.981,-0.427,16.419,-16.392,-106.957,1
10701,0.254,-1.012,0.166,-0.61,2.258,1.709,-78.926,-14.365,-104.694,1
10734,0.285,0.291,0.976,9.888,12.39,-5.493,16.853,-15.282,-106.919,1
10820,0.254,-1.003,0.19,7.507,2.747,5.188,-79.047,-14.128,-104.837,1
10882,0.242,0.304,0.928,6.836,-2.686,-0.122,17.232,-14.431,-106.88,1
10896,0.27,-0.917,0.179,-0.427,5.127,-2.38,-78.75,-13.903,-105.161,1
10922,0.281,0.284,0.91,-0.061,-5.859,-4.883,17.721,-14.716,-107.073,1
11002,0.237,-0.927,0.163,0.854,0.732,-6.287,-79.124,-14.271,-105.529,1
11037,0.259,0.292,0.88,-0.671,-11.108,2.93,17.485,-15.579,-107.303,1
11120,0.242,-0.923,0.181,-5.066,1.221,-10.315,-79.431,-15.095,-105.699,1
11149,0.321,0.247,0.81,2.136,-30.762,0.671,17.331,-17.765,-107.633,1
11196,0.285,-0.93,0.157,-20.325,1.831,-24.292,-80.453,-17.183,-106.144,1
11223,0.405,0.218,0.863,-12.207,-36.499,9.644,16.479,-21.264,-108.188,1
11300,0.343,-0.964,0.088,-14.954,-3.113,-29.602,-81.711,-20.121,-106.452,1
11333,0.408,0.261,0.92,-14.954,-36.316,10.437,15.029,-25.098,-108.358,1
11405,0.411,-0.952,0.095,-13.123,-3.54,-26.001,-83.546,-22.939,-106.529,1
11440,0.485,0.233,0.9,-5.798,-31.189,7.751,13.793,-28.889,-108.594,1
11539,0.53,0.226,0.85,-2.808,-22.766,5.432,12.832,-31.794,-108.671,1
11601,0.479,-0.908,0.074,-13,-0.427,-20.447,-85.007,-27.587,-106.655,1
11643,0.541,0.164,0.881,-7.08,-19.531,4.089,12.052,-33.931,-108.743,1
11690,0.505,-0.863,0.082,-2.686,-0.305,-16.418,-85.792,-29.235,-106.82,1
11732,0.589,0.189,0.783,3.54,-19.836,1.709,11.624,-35.684,-108.869,1
11795,0.529,-0.861,0.076,3.845,2.93,-19.531,-85.441,-30.932,-107.089,1
11853,0.639,0.151,0.725,-6.897,-35.889,2.686,11.794,-38.436,-109.506,1
11900,0.548,-0.828,0.071,-1.404,3.479,-25.146,-85.221,-33.168,-107.595,1
11972,0.702,0.138,0.743,-5.066,-29.907,3.662,11.371,-41.957,-110.105,1
12048,0.723,0.16,0.711,-10.62,-30.151,3.784,10.898,-44.907,-110.495,1
12095,0.619,-0.846,0.065,-6.042,2.686,-21.729,-85.512,-38.194,-108.578,1
12138,0.754,0.113,0.761,-9.644,-27.588,4.395,10.195,-48.054,-110.764,1
12273,0.774,0.092,0.791,-8.118,-3.723,1.099,9.168,-49.208,-110.638,1
12300,0.638,-0.973,0.03,6.226,-9.583,-7.751,-87.446,-41.303,-108.677,1
12348,0.781,0.149,0.635,-6.531,-16.113,0.854,9.498,-50.356,-110.621,1
12381,0.67,-0.683,0.057,-2.502,1.343,-6.348,-86.534,-41.869,-108.435,1
12483,0.789,0.12,0.619,-1.282,-10.01,2.686,10.129,-51.086,-110.918,1
12498,0.688,-0.733,0.046,6.775,-2.625,-6.958,-86.561,-42.517,-108.27,1
12543,0.813,0.075,0.599,-2.441,-18.127,3.418,9.805,-53.02,-110.918,1
12575,0.692,-0.742,0.043,9.644,-2.563,-9.705,-86.841,-43.462,-108.16,1
12648,0.872,0.081,0.631,-7.507,-17.822,5.859,9.525,-55.118,-110.709,1
12680,0.69,-0.734,0.044,-5.188,-2.319,-8.118,-87.056,-44.478,-107.99,1
12753,0.83,0.083,0.57,16.663,-15.137,4.089,9.196,-56.437,-110.083,1
12782,0.712,-0.738,0.024,6.226,-7.324,-2.502,-87.501,-44.835,-107.314,1
12873,0.872,0.146,0.49,29.358,-12.39,0.183,10.64,-58.469,-109.935,1
12900,0.741,-0.649,0.066,19.226,-1.587,-11.841,-86.424,-45.797,-107.067,1
12948,0.863,0.184,0.471,0.854,-11.475,2.441,13.947,-59.172,-110.49,1
12980,0.739,-0.712,0.066,-0.366,0.916,-10.132,-85.534,-46.862,-107.166,1
13053,0.892,0.172,0.44,-22.644,-27.893,8.24,13.508,-61.71,-110.88,1
13080,0.753,-0.59,0.062,-5.249,3.784,-17.7,-85.474,-48.104,-107.726,1
13158,0.958,0.106,0.442,16.296,-24.475,-2.93,13.184,-64.138,-111.698,1
13185,0.784,-0.597,0.064,-1.709,3.357,-21.667,-84.891,-50.158,-108.649,1
13264,0.957,0.065,0.403,-8.118,-28.625,0.854,13.387,-66.561,-112.753,1
13276,0.794,-0.636,0.051,-11.719,4.211,-17.761,-85.012,-52.103,-109.677,1
13371,0.82,-0.592,0.042,-10.437,2.991,-23.254,-85.281,-54.344,-110.665,1
13392,0.957,0.054,0.362,-5.371,-21.24,2.502,13.76,-69.109,-113.89,1
13473,1.004,0.063,0.356,9.888,-20.325,1.709,14.139,-71.147,-114.401,1
13487,0.858,-0.619,0.028,3.235,2.625,-19.592,-85.188,-56.239,-111.363,1
13563,0.995,0.156,0.373,-3.296,-13.55,5.31,16.408,-72.79,-114.824,1
13668,0.989,0.106,0.284,6.348,-6.775,2.258,16.848,-73.702,-114.598,1
13681,0.865,-0.515,0.043,-0.244,-2.808,-14.221,-84.304,-59.216,-110.814,1
13758,0.99,0.097,0.244,-2.869,-12.756,2.319,16.21,-74.625,-114.576,1
13771,0.874,-0.517,0.042,-4.761,-0.183,-11.23,-85.051,-60.304,-110.945,1
13863,1.002,0.078,0.196,-10.925,-20.264,2.502,17.144,-76.382,-116.104,1
13877,0.899,-0.447,0.06,-2.075,2.991,-17.761,-85.056,-61.683,-111.638,1
13955,0.9,-0.435,0.032,-8.24,5.859,-20.02,-84.935,-63.38,-113.022,1
13967,1.021,0.072,0.204,-15.991,-25.757,3.967,18.622,-78.876,-118.603,1
14060,0.921,-0.417,0.032,0,1.343,-15.686,-84.194,-65.215,-114.153,1
14089,1.032,0.058,0.175,-4.272,-32.227,5.432,20.127,-81.508,-121.08,1
14152,0.915,-0.434,0.04,-5.066,2.808,-14.709,-84.221,-66.736,-115.367,1
14168,1.029,0.049,0.157,0.549,-13.855,2.563,21.275,-83.573,-123.245,1
14256,0.928,-0.403,0.046,-6.775,1.77,-9.338,-83.936,-67.764,-116.164,1
14289,1.044,0.04,0.1,-0.854,-12.878,1.221,23.242,-84.644,-125.53,1
14361,0.933,-0.349,0.051,-2.869,1.465,-11.169,-83.238,-68.785,-117.125,1
14378,1.018,0.06,0.049,-4.944,-17.822,1.038,31.393,-86.012,-133.605,1
14450,0.94,-0.359,0.033,0.366,1.343,-14.16,-82.782,-69.988,-118.306,1
14477,1.031,0.055,0.063,-5.31,-16.663,2.808,47.642,-87.429,-150.101,1
14557,0.957,-0.377,0.015,-8.85,0.061,-10.742,-82.936,-71.136,-119.317,1
14571,1.051,0.008,0.05,-9.399,-13.123,5.127,73.894,-88.495,-177.407,1
14645,0.957,-0.344,0.026,-7.568,1.221,-11.841,-82.798,-72.219,-120.361,1
14679,1.047,0.023,0.013,-1.343,-13.062,0.061,115.587,-88.797,140.153,1
14750,0.966,-0.246,0.042,-3.967,2.93,-10.742,-81.969,-73.29,-121.421,1
14780,1.027,0.016,-0.001,-7.446,-10.681,0.549,148.348,-87.858,107.292,1
14856,0.97,-0.289,0.035,0.61,1.465,-7.263,-81.552,-74.097,-122.481,1
14888,1.034,0.026,-0.017,0.122,-5.554,1.282,157.094,-87.374,98.344,1
14973,1.039,0.012,-0.032,-0.916,-2.747,1.038,161.197,-87.061,94.444,1
15050,0.984,-0.291,0.019,-1.343,-1.099,-0.305,-81.727,-74.894,-122.717,1
15093,1.043,0.012,-0.026,1.526,1.16,0,162.114,-87.171,93.625,1
15140,0.976,-0.266,0.016,-2.136,-0.366,0.061,-82.178,-74.861,-122.514,1
15182,1.026,0.018,-0.045,5.371,-0.244,-0.732,160.708,-87.303,95.367,1
15246,0.974,-0.238,0.029,-4.028,-0.183,-0.732,-82.304,-74.965,-122.487,1
15288,1.034,0.004,-0.048,-2.136,-0.977,0.732,161.724,-87.286,94.351,1
15366,0.982,-0.243,0.033,-2.869,0.305,-1.709,-82.414,-75.119,-122.855,1
15397,1.03,0.015,-0.034,-3.723,-1.16,0.793,162.784,-87.275,93.027,1
0,0.986,-0.244,0.014,5.249,4.089,-0.366,-83.809,-77.866,-129.199,2
16,1.044,0,-0.036,5.188,-13.855,0.305,-167.256,-86.55,57.244,2
69,0.988,-0.148,0.016,1.282,3.54,-0.61,-81.705,-77.789,-131.122,2
97,1.025,-0.004,-0.099,-1.648,-2.197,-0.854,-169.074,-85.562,58.975,2
174,0.978,-0.192,0.055,-2.869,2.441,-1.892,-79.442,-77.992,-133.259,2
208,1.02,-0.011,-0.057,0.916,0.305,-1.953,-170.359,-86.078,60.298,2
264,0.986,-0.229,0.046,0.427,4.639,4.761,-78.53,-77.558,-134.099,2
307,1.049,-0.043,-0.026,-2.502,5.066,-2.563,-172.408,-86.66,62.073,2
368,0.984,-0.126,0.058,-3.601,3.296,1.465,-76.943,-77.08,-135.615,2
410,1.051,0.004,-0.004,-4.333,2.502,-3.723,-179.753,-87.314,69.593,2
458,0.987,-0.29,0.021,-4.272,3.784,2.319,-75.498,-76.888,-137.565,2
