设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:00.303,0.998,0.132,-0.08900000000000001,0.0,0.0,0.0,123.86,-81.041,-11.091,0.0,0.0,0.0,0.41147,0.63803,-0.36914,0.53601,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:00.362,1.021,-0.005,-0.157,0.0,0.0,0.0,-176.968,-81.15100000000001,-124.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:00.379,0.997,0.129,-0.08800000000000001,0.0,0.0,0.0,123.865,-81.041,-11.095999999999998,0.0,0.0,0.0,0.41147,0.63803,-0.36914,0.53601,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:00.391,1.0170000000000001,-0.006999999999999999,-0.162,0.0,0.0,-0.061,-176.946,-81.156,-124.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:00.391,1.021,-0.008,-0.156,0.0,0.0,0.0,-176.951,-81.14,-124.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:00.468,1.02,-0.005,-0.162,0.0,0.122,-0.061,-176.951,-81.156,-124.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:00.494,0.9990000000000001,0.131,-0.08900000000000001,0.0,0.0,0.0,123.876,-81.046,-11.107000000000001,0.0,0.0,0.0,0.41141000000000005,0.63803,-0.36911,0.53604,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:00.572,1.018,-0.011000000000000001,-0.157,0.0,0.0,0.0,-176.979,-81.145,-124.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:00.598,0.995,0.129,-0.08900000000000001,0.0,0.0,0.0,123.876,-81.046,-11.107000000000001,0.0,0.0,0.0,0.41141000000000005,0.63803,-0.36911,0.53604,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:00.632,1.015,-0.01,-0.16399999999999998,0.0,-0.061,-0.244,-176.979,-81.161,-124.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:00.680,0.998,0.134,-0.08900000000000001,0.0,0.0,0.0,123.887,-81.046,-11.118,0.0,0.0,0.0,0.41141000000000005,0.63803,-0.36911,0.53604,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:00.785,0.9990000000000001,0.127,-0.08800000000000001,0.0,0.0,0.0,123.887,-81.046,-11.124,0.0,0.0,0.0,0.41138,0.63803,-0.36917,0.53604,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:00.816,1.02,-0.01,-0.157,0.0,0.366,-0.183,-176.984,-81.145,-124.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:00.841,1.022,-0.006999999999999999,-0.159,0.0,0.122,0.0,-176.968,-81.156,-124.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:00.890,0.998,0.127,-0.087,0.0,0.0,0.0,123.89299999999999,-81.046,-11.124,0.0,0.0,0.0,0.41138,0.63803,-0.36917,0.53604,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:00.947,1.02,-0.008,-0.158,-0.061,-0.183,-0.061,-176.984,-81.15100000000001,-124.48100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:01.021,1.0190000000000001,-0.009000000000000001,-0.159,0.0,0.0,0.061,-176.96200000000002,-81.156,-124.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:01.084,0.996,0.128,-0.08800000000000001,0.0,0.0,0.0,123.89299999999999,-81.05199999999999,-11.129000000000001,0.0,0.0,0.0,0.41138,0.638,-0.36917,0.5360699999999999,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:01.127,1.0170000000000001,-0.009000000000000001,-0.161,0.0,-0.122,-0.122,-176.96200000000002,-81.156,-124.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:01.174,1.0,0.133,-0.08900000000000001,0.0,0.0,0.0,123.904,-81.05199999999999,-11.129000000000001,0.0,0.0,0.0,0.41138,0.638,-0.36917,0.5360699999999999,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:01.232,1.0170000000000001,-0.012,-0.157,0.061,0.244,0.061,-176.951,-81.156,-124.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:01.279,0.996,0.128,-0.087,0.0,0.0,0.0,123.90899999999999,-81.05199999999999,-11.135,0.0,0.0,0.0,0.41131999999999996,0.63803,-0.36914,0.5361,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:01.335,1.0190000000000001,-0.006,-0.163,0.0,0.0,-0.061,-176.94,-81.161,-124.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:01.369,0.996,0.128,-0.087,0.0,0.0,0.0,123.915,-81.05199999999999,-11.14,0.0,0.0,0.0,0.41131999999999996,0.63803,-0.36914,0.5361,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:01.442,1.018,-0.011000000000000001,-0.157,0.0,-0.061,-0.244,-176.957,-81.156,-124.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:01.474,0.9990000000000001,0.132,-0.08800000000000001,0.0,0.0,0.0,123.915,-81.05199999999999,-11.14,0.0,0.0,0.0,0.41131999999999996,0.63803,-0.36914,0.5361,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:01.531,1.0170000000000001,-0.011000000000000001,-0.161,0.0,0.061,0.061,-176.94,-81.161,-124.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:01.564,0.998,0.128,-0.08800000000000001,0.0,0.0,0.0,123.92,-81.057,-11.145999999999999,0.0,0.0,0.0,0.41129,0.63803,-0.36917,0.53613,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:01.637,1.02,-0.01,-0.157,0.0,0.0,0.183,-176.929,-81.156,-124.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:01.670,0.998,0.132,-0.08900000000000001,0.0,0.0,0.0,123.926,-81.05199999999999,-11.151,0.0,0.0,0.0,0.41129,0.63803,-0.36917,0.53613,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:01.757,1.0190000000000001,-0.009000000000000001,-0.162,0.0,0.061,0.0,-176.94,-81.161,-124.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:01.787,0.997,0.129,-0.08800000000000001,0.0,0.0,0.0,123.931,-81.057,-11.162,0.0,0.0,0.0,0.41129,0.638,-0.3692,0.53613,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:01.832,1.018,-0.012,-0.158,0.0,0.0,-0.061,-176.96200000000002,-81.156,-124.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:01.864,0.9990000000000001,0.13,-0.087,0.0,0.0,0.0,123.926,-81.057,-11.151,0.0,0.0,0.0,0.41129,0.638,-0.3692,0.53613,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:01.969,0.998,0.128,-0.08900000000000001,0.0,0.0,0.0,123.931,-81.057,-11.162,0.0,0.0,0.0,0.41129,0.638,-0.3692,0.53613,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:01.996,1.018,-0.01,-0.161,0.061,0.244,0.0,-176.946,-81.161,-124.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:02.042,1.0190000000000001,-0.01,-0.158,0.0,-0.122,0.122,-176.935,-81.156,-124.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:02.060,0.9990000000000001,0.132,-0.087,0.0,0.0,0.0,123.931,-81.057,-11.162,0.0,0.0,0.0,0.41129,0.638,-0.3692,0.53613,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:02.147,1.0190000000000001,-0.006,-0.161,-0.061,-0.122,-0.122,-176.929,-81.161,-124.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:02.174,0.998,0.128,-0.087,0.0,0.0,0.0,123.93700000000001,-81.057,-11.162,0.0,0.0,0.0,0.41129,0.638,-0.3692,0.53613,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:02.237,0.99,-0.001,-0.133,-1.77,-1.3430000000000002,-0.122,-176.97299999999998,-81.15100000000001,-124.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:02.269,0.987,0.122,-0.08199999999999999,-1.587,-1.038,-14.099,123.36,-80.903,-10.673,0.0,0.0,0.0,0.41196000000000005,0.6380899999999999,-0.36911,0.5355800000000001,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:02.359,1.0,0.239,-0.102,-1.16,-2.502,-29.419,117.416,-78.635,-4.675,0.0,0.0,0.0,0.41196000000000005,0.6380899999999999,-0.36911,0.5355800000000001,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:02.446,1.065,-0.016,-0.105,4.15,42.297,3.418,-175.55599999999998,-82.62299999999999,-126.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:02.457,1.064,-0.027999999999999997,-0.021,1.2819999999999998,27.221999999999998,1.6480000000000001,-168.06900000000002,-86.039,-133.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:02.468,0.988,0.235,-0.094,-1.099,-2.991,-33.875,112.40700000000001,-75.493,-0.016,0.0,0.0,0.0,0.41196000000000005,0.6380899999999999,-0.36911,0.5355800000000001,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:02.554,0.9670000000000001,0.318,-0.10400000000000001,-2.319,-3.845,-39.856,108.715,-71.71300000000001,3.208,0.0,0.0,0.0,0.45773,0.66742,-0.32361,0.49013999999999996,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:02.660,0.94,0.35,-0.109,-1.892,-3.845,-42.663999999999994,106.15,-67.643,5.202000000000001,0.0,0.0,0.0,0.45773,0.66742,-0.32361,0.49013999999999996,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:02.732,1.044,-0.02,-0.01,1.038,36.865,2.197,-104.573,-88.83,162.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:02.762,1.0290000000000001,-0.021,0.047,1.2209999999999999,30.579,1.892,-23.291,-86.556,81.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:02.762,1.043,-0.025,0.095,2.136,38.208,2.8080000000000003,-13.232999999999999,-83.353,71.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:02.764,0.914,0.434,-0.111,-1.709,-3.418,-39.246,104.376,-63.6,6.279,0.0,0.0,0.0,0.45773,0.66742,-0.32361,0.49013999999999996,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:02.868,1.037,-0.03,0.168,1.831,33.02,2.0140000000000002,-9.915,-79.84899999999999,68.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:02.960,0.846,0.546,-0.121,-1.6480000000000001,-3.4789999999999996,-39.368,102.10700000000001,-55.942,6.614,0.0,0.0,0.0,0.51526,0.69595,-0.26968000000000003,0.42117,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:02.980,1.021,-0.037000000000000005,0.22399999999999998,2.136,39.185,3.052,-8.289,-76.229,66.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:03.047,1.014,-0.036000000000000004,0.295,1.831,36.316,2.136,-7.256,-72.631,66.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:03.049,0.805,0.602,-0.125,-1.709,-3.418,-38.696,101.29899999999999,-52.103,6.246,0.0,0.0,0.0,0.5494100000000001,0.7085600000000001,-0.24088,0.37151999999999996,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:03.152,0.9790000000000001,-0.043,0.359,2.075,38.696,2.563,-6.553,-68.939,65.91199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:03.164,0.76,0.659,-0.127,-1.526,-3.54,-39.368,100.646,-48.196999999999996,5.565,0.0,0.0,0.0,0.5494100000000001,0.7085600000000001,-0.24088,0.37151999999999996,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:03.244,0.7120000000000001,0.696,-0.125,-1.4040000000000001,-3.6010000000000004,-43.03,100.08,-44.225,4.669,0.0,0.0,0.0,0.58191,0.71909,-0.21338000000000001,0.31415,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:03.260,0.982,-0.055,0.43700000000000006,2.563,40.955,2.6860000000000004,-5.971,-65.204,65.84100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:03.350,0.654,0.746,-0.132,-1.6480000000000001,-3.54,-40.71,99.59100000000001,-39.99,3.593,0.0,0.0,0.0,0.58191,0.71909,-0.21338000000000001,0.31415,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:03.371,0.912,-0.038,0.45799999999999996,2.441,38.208,2.625,-5.477,-61.106,66.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:03.455,0.615,0.7829999999999999,-0.132,-1.587,-3.2960000000000003,-39.978,99.185,-36.008,2.3569999999999998,0.0,0.0,0.0,0.58191,0.71909,-0.21338000000000001,0.31415,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:03.526,0.898,-0.047,0.53,2.136,38.33,2.93,-5.098,-57.343,66.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:03.544,0.56,0.816,-0.133,-1.465,-3.174,-37.598,98.839,-32.162,1.016,0.0,0.0,0.0,0.62259,0.73123,-0.17422,0.2175,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:03.572,0.8440000000000001,-0.051,0.5760000000000001,2.0140000000000002,36.071999999999996,2.747,-4.768,-53.711999999999996,66.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:03.649,0.49700000000000005,0.87,-0.133,-1.4040000000000001,-2.991,-35.828,98.55799999999999,-28.603,-0.445,0.0,0.0,0.0,0.62259,0.73123,-0.17422,0.2175,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:03.754,0.445,0.895,-0.133,-1.2819999999999998,-3.418,-39.185,98.306,-24.835,-1.983,0.0,0.0,0.0,0.62259,0.73123,-0.17422,0.2175,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:03.949,0.295,0.946,-0.133,-1.2209999999999999,-3.113,-39.551,97.855,-17.111,-5.109,0.0,0.0,0.0,0.6485,0.73843,-0.14227,0.11782999999999999,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:04.040,0.24100000000000002,0.9740000000000001,-0.132,-1.2209999999999999,-3.235,-40.1,97.66799999999999,-13.255,-6.735,0.0,0.0,0.0,0.6485,0.73843,-0.14227,0.11782999999999999,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:04.144,0.19,0.97,-0.125,-1.465,-4.15,-48.096000000000004,97.48200000000001,-9.003,-8.277999999999999,0.0,0.0,0.0,0.65979,0.74356,-0.10742,0.01535,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:04.217,0.81,-0.052000000000000005,0.649,1.892,31.921,2.258,-4.51,-50.416000000000004,67.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:04.233,0.782,-0.083,0.672,3.418,41.138000000000005,3.906,-6.4110000000000005,-47.406000000000006,68.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:04.247,0.067,0.9640000000000001,-0.128,-0.61,-3.2960000000000003,-40.161,97.32799999999999,-4.4110000000000005,-9.777999999999999,0.0,0.0,0.0,0.65979,0.74356,-0.10742,0.01535,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:04.261,0.711,-0.079,0.718,2.38,38.391,3.418,-6.114,-43.72,69.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:04.261,0.659,-0.08,0.7959999999999999,2.136,33.997,2.8689999999999998,-5.8389999999999995,-39.963,69.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:04.268,0.63,-0.08,0.847,2.441,37.354,3.967,-5.587000000000001,-36.211,70.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:04.268,0.541,-0.083,0.843,3.784,48.157,5.31,-5.2620000000000005,-31.838,70.96600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:04.277,0.37799999999999995,-0.069,0.7609999999999999,1.892,28.625,2.93,-4.944,-27.372,71.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
