设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:37.058,1.043,0.017,0.17800000000000002,8.24,3.174,2.136,-23.379,-80.793,24.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:37.060,1.057,-0.069,0.034,4.883,-1.2819999999999998,3.54,-50.147,-87.094,-161.785,0.0,0.0,0.0,0.11331,0.67755,-0.15594,0.70972,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:37.164,0.992,-0.057999999999999996,0.162,-4.761,8.301,-0.61,-20.775,-80.107,21.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:37.166,0.985,-0.062,0.027999999999999997,-5.249,0.305,6.836,-55.228,-86.556,-163.12,0.0,0.0,0.0,0.11331,0.67755,-0.15594,0.70972,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:37.257,0.992,-0.06,0.018000000000000002,-1.6480000000000001,0.42700000000000005,2.441,-57.913999999999994,-86.111,-166.476,0.0,0.0,0.0,0.25134,0.63559,-0.27926999999999996,0.67438,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:37.282,0.997,-0.08800000000000001,0.131,-1.099,4.395,-1.16,-18.82,-79.47,19.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:37.359,0.997,-0.054000000000000006,0.025,2.563,-1.709,-5.676,-58.683,-86.38,-171.282,0.0,0.0,0.0,0.25134,0.63559,-0.27926999999999996,0.67438,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:37.372,1.004,-0.063,0.141,1.526,-5.797999999999999,1.953,-20.435,-79.7,20.796999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:37.464,1.0170000000000001,-0.066,0.03,0.122,-1.709,-5.615,-53.718,-87.03399999999999,178.34099999999998,0.0,0.0,0.0,0.25134,0.63559,-0.27926999999999996,0.67438,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:37.492,1.018,-0.062,0.172,-0.42700000000000005,-10.437000000000001,1.6480000000000001,-22.945,-80.475,23.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:37.555,1.025,-0.046,0.034,0.0,-1.4040000000000001,1.16,-51.79,-87.281,171.18900000000002,0.0,0.0,0.0,0.33154,0.6047399999999999,-0.34549,0.63635,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:37.575,1.0270000000000001,-0.042,0.17600000000000002,3.3569999999999998,1.099,1.526,-23.769000000000002,-80.733,23.813000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:37.672,1.014,-0.078,0.155,-1.4040000000000001,4.333,-0.7929999999999999,-22.544,-80.442,22.191999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:37.677,1.005,-0.048,0.02,-1.892,1.038,3.3569999999999998,-54.673,-87.039,168.72299999999998,0.0,0.0,0.0,0.33154,0.6047399999999999,-0.34549,0.63635,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:37.749,0.998,-0.052000000000000005,0.022000000000000002,-0.6709999999999999,-0.183,0.5489999999999999,-57.118,-86.83,166.207,0.0,0.0,0.0,0.3941,0.5639,-0.40857,0.5997600000000001,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:37.762,1.008,-0.067,0.139,-0.366,0.061,0.183,-21.857,-80.134,21.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:37.855,0.997,-0.048,0.012,2.197,-0.122,-3.113,-56.843,-86.96799999999999,161.329,0.0,0.0,0.0,0.3941,0.5639,-0.40857,0.5997600000000001,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:37.896,1.013,-0.07200000000000001,0.158,2.441,-3.54,0.366,-22.686999999999998,-80.354,22.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:37.960,1.014,-0.057999999999999996,0.049,0.366,-0.183,1.16,-53.795,-87.13799999999999,153.97899999999998,0.0,0.0,0.0,0.3941,0.5639,-0.40857,0.5997600000000001,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:38.091,1.0070000000000001,-0.047,0.213,-0.305,-6.226,0.305,-23.291,-80.695,22.813000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:10:38.095,1.042,-0.057999999999999996,0.265,0.183,23.438000000000002,0.61,-21.340999999999998,-79.7,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:10:38.158,1.0290000000000001,-0.11199999999999999,0.018000000000000002,-3.3569999999999998,0.977,30.701,-75.361,-83.727,167.217,0.0,0.0,0.0,0.46497,0.50372,-0.48178000000000004,0.54581,
