设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:57.294,1.023,-0.061,0.023,0.0,-1.709,0.244,-69.131,-85.803,52.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:57.342,1.0,-0.129,-0.027000000000000003,-0.61,0.305,-0.7929999999999999,-98.21799999999999,-80.717,-132.528,0.0,0.0,0.0,-0.24686,-0.61938,0.35736,-0.65393,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:57.399,1.028,-0.068,0.034,-0.8540000000000001,-1.587,-0.061,-71.125,-85.88600000000001,54.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:57.447,1.001,-0.135,-0.027999999999999997,0.366,0.366,0.244,-98.256,-80.82600000000001,-132.539,0.0,0.0,0.0,-0.24686,-0.61938,0.35736,-0.65393,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:57.504,1.036,-0.066,0.024,-0.61,-0.977,0.305,-71.581,-85.90799999999999,54.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:57.537,0.9990000000000001,-0.131,-0.032,-0.488,-0.061,0.61,-98.41,-80.859,-132.435,0.0,0.0,0.0,-0.24838000000000002,-0.62012,0.35617,-0.65335,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:57.594,1.028,-0.07400000000000001,0.004,-0.122,-0.244,-0.122,-69.758,-85.84200000000001,52.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:57.657,0.992,-0.131,-0.034,-0.366,0.061,0.8540000000000001,-98.361,-80.755,-132.506,0.0,0.0,0.0,-0.24838000000000002,-0.62012,0.35617,-0.65335,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:57.699,1.022,-0.063,0.008,0.6709999999999999,0.977,-0.42700000000000005,-70.214,-85.853,53.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:57.734,1.0,-0.131,-0.026000000000000002,-0.488,0.42700000000000005,0.183,-98.234,-80.788,-132.583,0.0,0.0,0.0,-0.24802,-0.61984,0.35703,-0.6532600000000001,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:57.805,1.024,-0.064,0.028999999999999998,-1.587,-2.38,0.366,-71.301,-85.93,54.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:57.837,1.001,-0.142,-0.042,0.0,0.488,-0.122,-98.17399999999999,-80.865,-132.621,0.0,0.0,0.0,-0.24802,-0.61984,0.35703,-0.6532600000000001,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:57.910,1.032,-0.067,0.031,0.061,0.6709999999999999,0.366,-71.592,-85.941,54.641000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:57.941,1.002,-0.136,-0.03,0.244,0.488,1.6480000000000001,-98.086,-80.848,-132.753,0.0,0.0,0.0,-0.24802,-0.61984,0.35703,-0.6532600000000001,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:57.999,1.0270000000000001,-0.068,0.019,-0.061,0.061,-0.488,-70.274,-85.93,53.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:58.031,0.996,-0.138,-0.028999999999999998,0.0,0.183,0.6709999999999999,-97.921,-80.79899999999999,-132.91299999999998,0.0,0.0,0.0,-0.24854,-0.61966,0.35651,-0.65353,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:58.133,1.026,-0.061,0.023,-0.122,-1.038,-0.305,-70.994,-85.941,54.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:58.151,1.0,-0.135,-0.031,0.0,0.732,0.122,-97.943,-80.854,-132.88,0.0,0.0,0.0,-0.24854,-0.61966,0.35651,-0.65353,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:58.209,1.034,-0.066,0.031,0.305,-1.038,0.122,-71.735,-85.97399999999999,54.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:58.226,1.011,-0.154,-0.027999999999999997,0.732,0.6709999999999999,0.9159999999999999,-97.954,-80.931,-132.94,0.0,0.0,0.0,-0.24854,-0.61966,0.35651,-0.65353,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:58.314,1.033,-0.069,0.04,-0.122,-0.42700000000000005,-0.061,-72.279,-85.995,55.388000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:58.331,1.0,-0.13699999999999998,-0.027000000000000003,-0.305,0.183,1.526,-97.971,-80.925,-132.968,0.0,0.0,0.0,-0.2493,-0.61975,0.35599000000000003,-0.65341,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:58.421,0.9990000000000001,-0.139,-0.032,0.0,0.183,0.9159999999999999,-97.905,-80.859,-133.011,0.0,0.0,0.0,-0.2493,-0.61975,0.35599000000000003,-0.65341,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:58.479,1.0270000000000001,-0.069,0.016,-0.366,-0.122,0.244,-70.911,-85.95700000000001,53.998000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:58.509,1.025,-0.057999999999999996,0.013999999999999999,0.5489999999999999,0.9159999999999999,-0.061,-70.593,-85.919,53.696000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:58.527,1.0,-0.127,-0.023,0.305,0.732,0.305,-97.971,-80.837,-132.907,0.0,0.0,0.0,-0.2489,-0.61954,0.35675,-0.6533800000000001,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:58.616,1.031,-0.067,0.042,-0.6709999999999999,-1.77,0.122,-72.372,-86.001,55.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:58.632,0.9990000000000001,-0.14400000000000002,-0.027999999999999997,-0.488,0.122,-0.244,-97.921,-80.936,-132.90200000000002,0.0,0.0,0.0,-0.2489,-0.61954,0.35675,-0.6533800000000001,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:58.722,1.0,-0.134,-0.037000000000000005,1.038,0.488,0.5489999999999999,-98.141,-80.947,-132.759,0.0,0.0,0.0,-0.24921,-0.62003,0.35574,-0.65335,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:58.749,1.026,-0.076,0.018000000000000002,0.8540000000000001,-0.122,-0.244,-72.24600000000001,-85.96799999999999,55.321999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:58.823,1.045,-0.049,0.02,-0.42700000000000005,-0.183,0.244,-72.098,-85.995,55.288999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:58.842,1.002,-0.12,-0.017,-0.6709999999999999,0.244,0.7929999999999999,-97.866,-80.975,-133.061,0.0,0.0,0.0,-0.24921,-0.62003,0.35574,-0.65335,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:58.914,1.033,-0.076,0.032,-0.366,-1.038,0.6709999999999999,-72.411,-86.001,55.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:58.919,0.997,-0.14,-0.04,-0.122,0.061,0.122,-97.98200000000001,-80.969,-133.121,0.0,0.0,0.0,-0.24921,-0.62003,0.35574,-0.65335,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:59.022,1.008,-0.145,-0.043,1.526,1.2209999999999999,2.38,-98.19,-80.90899999999999,-132.946,0.0,0.0,0.0,-0.25101,-0.61917,0.35712,-0.65271,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:59.064,1.025,-0.061,0.03,1.2819999999999998,1.2819999999999998,-0.9159999999999999,-71.752,-85.95700000000001,54.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:59.124,1.037,-0.054000000000000006,0.013999999999999999,2.38,3.418,1.709,-67.385,-85.765,50.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:59.142,1.003,-0.13,-0.024,2.258,-1.099,3.7230000000000003,-98.036,-80.607,-133.011,0.0,0.0,0.0,-0.25101,-0.61917,0.35712,-0.65271,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:59.217,0.992,-0.142,-0.033,-0.8540000000000001,1.2209999999999999,1.77,-97.57,-80.40899999999999,-133.46200000000002,0.0,0.0,0.0,-0.24774000000000002,-0.6181300000000001,0.3595,-0.65363,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:59.230,1.0170000000000001,-0.085,0.026000000000000002,-0.6709999999999999,0.5489999999999999,-0.488,-64.737,-85.77600000000001,48.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:59.319,1.0170000000000001,-0.049,0.01,-2.319,-1.465,-0.9159999999999999,-65.61,-85.853,48.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:59.328,0.997,-0.139,-0.025,-1.4040000000000001,1.099,-1.709,-97.28399999999999,-80.453,-133.54399999999998,0.0,0.0,0.0,-0.24774000000000002,-0.6181300000000001,0.3595,-0.65363,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:59.411,0.9890000000000001,-0.14800000000000002,-0.044000000000000004,-0.7929999999999999,0.8540000000000001,-3.174,-97.053,-80.81,-133.989,0.0,0.0,0.0,-0.24774000000000002,-0.6181300000000001,0.3595,-0.65363,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:59.424,1.034,-0.09,0.037000000000000005,0.5489999999999999,-3.967,0.183,-70.34,-86.105,53.361000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:58:59.518,1.0070000000000001,-0.128,-0.017,1.099,0.183,-2.136,-96.87700000000001,-81.211,-133.97299999999998,0.0,0.0,0.0,-0.25128,-0.61926,0.35455,-0.6539,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:58:59.530,1.033,-0.07,0.035,0.305,-1.526,0.0,-75.306,-86.287,58.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
