设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.88,13104, 2021-05-17 21:03:28.689,1.022,-0.006,-0.049,1.099,2.441,1.038,-123.404,-87.56700000000001,109.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:03:28.695,0.998,-0.067,0.048,-0.366,-0.244,2.991,-67.742,-84.007,167.745,0.0,0.0,0.0,-0.43448000000000003,-0.51352,0.46429,-0.57611,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:03:28.779,1.026,-0.033,-0.035,-0.366,-1.709,0.5489999999999999,-123.64,-87.57799999999999,110.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:03:28.785,1.004,-0.07400000000000001,0.026000000000000002,-0.122,0.0,-0.366,-67.863,-84.023,167.706,0.0,0.0,0.0,-0.43741,-0.50769,0.4718,-0.57294,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:03:28.869,1.0390000000000001,-0.03,-0.012,-0.7929999999999999,-1.892,-0.244,-128.024,-87.473,114.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:03:28.888,1.011,-0.076,0.032,-0.61,0.42700000000000005,-0.488,-67.08800000000001,-84.18299999999999,166.87099999999998,0.0,0.0,0.0,-0.43741,-0.50769,0.4718,-0.57294,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:03:28.989,1.036,-0.039,-0.026000000000000002,0.122,0.5489999999999999,0.244,-127.43,-87.484,113.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:03:28.990,1.013,-0.07200000000000001,0.026000000000000002,0.183,0.305,1.4040000000000001,-67.242,-84.177,167.053,0.0,0.0,0.0,-0.43741,-0.50769,0.4718,-0.57294,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:03:29.079,1.03,-0.026000000000000002,-0.035,-0.061,1.4040000000000001,0.366,-124.816,-87.506,111.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:03:29.082,1.0090000000000001,-0.07200000000000001,0.028999999999999998,-0.122,0.244,1.587,-67.852,-84.1,167.662,0.0,0.0,0.0,-0.43838999999999995,-0.5080899999999999,0.47141000000000005,-0.57217,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:03:29.184,1.023,-0.04,-0.032,0.0,-1.77,0.183,-126.09,-87.484,112.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:03:29.185,1.003,-0.076,0.03,0.183,0.244,-1.16,-67.709,-84.14399999999999,167.415,0.0,0.0,0.0,-0.43838999999999995,-0.5080899999999999,0.47141000000000005,-0.57217,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:03:29.277,1.0390000000000001,-0.042,-0.006,-1.2209999999999999,0.6709999999999999,0.0,-129.034,-87.42399999999999,115.26899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
