设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:53.199,1.022,-0.045,-0.051,-0.305,2.6860000000000004,0.9159999999999999,-136.077,-85.96799999999999,127.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:53.232,1.006,-0.011000000000000001,0.009000000000000001,-0.183,0.122,0.732,-57.574,-87.984,120.663,0.0,0.0,0.0,-0.60034,-0.3623,0.5993,-0.38614,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:53.274,1.021,-0.05,-0.048,0.61,-1.587,-0.061,-136.049,-85.963,127.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:53.337,1.013,-0.006999999999999999,0.012,-0.5489999999999999,0.61,-0.305,-56.552,-88.01100000000001,118.762,0.0,0.0,0.0,-0.60034,-0.3623,0.5993,-0.38614,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:53.364,1.031,-0.059000000000000004,-0.063,0.488,-1.038,-0.6709999999999999,-136.785,-85.963,128.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:53.483,1.038,-0.040999999999999995,-0.057999999999999996,0.9159999999999999,1.2819999999999998,-0.366,-136.516,-85.95700000000001,127.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:53.592,1.011,-0.008,0.018000000000000002,-0.9159999999999999,0.183,1.2209999999999999,-55.052,-88.006,115.291,0.0,0.0,0.0,-0.6091,-0.34851,0.6073,-0.37240999999999996,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:53.619,1.035,-0.057,-0.03,-0.977,0.244,0.7929999999999999,-136.379,-85.984,127.62799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:53.627,1.011,-0.006999999999999999,0.012,0.305,0.244,1.4040000000000001,-57.056999999999995,-87.94,116.708,0.0,0.0,0.0,-0.6091,-0.34851,0.6073,-0.37240999999999996,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:53.708,1.0390000000000001,-0.055,-0.033,0.42700000000000005,-1.16,-0.244,-135.291,-86.012,126.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:53.741,1.008,-0.005,0.019,0.061,0.0,1.2819999999999998,-57.733000000000004,-87.902,116.708,0.0,0.0,0.0,-0.61441,-0.33823000000000003,0.6130399999999999,-0.36362,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:53.769,1.0190000000000001,-0.042,-0.067,-0.305,0.244,0.122,-134.599,-86.05,125.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:53.816,1.01,-0.011000000000000001,0.011000000000000001,0.061,0.42700000000000005,0.061,-57.409,-87.91799999999999,115.664,0.0,0.0,0.0,-0.61441,-0.33823000000000003,0.6130399999999999,-0.36362,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:53.889,1.031,-0.043,-0.047,-0.305,0.366,0.8540000000000001,-135.159,-85.99,126.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:53.922,1.013,-0.004,0.019,-0.122,0.61,0.5489999999999999,-56.942,-87.946,114.56,0.0,0.0,0.0,-0.62,-0.32864,0.61826,-0.35394000000000003,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:53.978,1.044,-0.051,-0.035,0.305,0.183,0.244,-135.549,-85.979,126.78200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:54.011,1.011,-0.003,0.019,-0.5489999999999999,0.488,0.42700000000000005,-56.233999999999995,-87.935,113.25299999999999,0.0,0.0,0.0,-0.62,-0.32864,0.61826,-0.35394000000000003,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:54.084,1.0270000000000001,-0.06,-0.043,-0.9159999999999999,-0.5489999999999999,0.0,-136.088,-85.99,127.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:54.116,1.013,-0.012,0.013000000000000001,0.488,0.5489999999999999,0.732,-55.706,-87.935,112.291,0.0,0.0,0.0,-0.62329,-0.32345999999999997,0.6206699999999999,-0.34869,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:54.189,1.0290000000000001,-0.046,-0.047,0.061,-0.5489999999999999,0.244,-135.89,-85.99,127.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:54.220,1.008,-0.011000000000000001,0.019,-0.122,0.42700000000000005,0.977,-55.36,-87.90700000000001,111.42299999999999,0.0,0.0,0.0,-0.62329,-0.32345999999999997,0.6206699999999999,-0.34869,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:54.279,1.03,-0.05,-0.057,-0.244,-0.183,-0.061,-135.813,-86.02799999999999,126.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:54.311,1.008,-0.006,0.013999999999999999,-0.061,0.183,1.038,-55.184,-87.896,110.704,0.0,0.0,0.0,-0.62613,-0.31836,0.62302,-0.34409,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:54.383,1.026,-0.04,-0.057999999999999996,-0.183,0.305,0.061,-135.313,-86.039,126.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:54.416,1.012,-0.008,0.013999999999999999,-0.61,-0.061,0.061,-55.261,-87.891,110.23700000000001,0.0,0.0,0.0,-0.62613,-0.31836,0.62302,-0.34409,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:54.504,1.044,-0.048,-0.021,0.183,-0.6709999999999999,0.61,-135.82399999999998,-85.963,126.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:54.514,1.0090000000000001,-0.005,0.019,-0.42700000000000005,0.244,1.77,-56.068999999999996,-87.891,110.66,0.0,0.0,0.0,-0.62967,-0.31149,0.62665,-0.33725,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:54.578,1.03,-0.06,-0.063,-0.122,-0.305,0.183,-134.566,-86.039,125.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:54.611,1.005,-0.011000000000000001,0.013000000000000001,-0.366,-0.366,0.5489999999999999,-56.958999999999996,-87.885,111.116,0.0,0.0,0.0,-0.62967,-0.31149,0.62665,-0.33725,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:54.686,1.034,-0.045,-0.055999999999999994,0.366,1.465,0.122,-134.11,-85.995,125.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:02:54.702,1.015,-0.002,0.021,-0.8540000000000001,-0.183,0.61,-57.233000000000004,-87.90700000000001,110.85799999999999,0.0,0.0,0.0,-0.63208,-0.30646,0.62939,-0.33218000000000003,
WT1(E604078EA627),3.88,13104, 2021-05-17 21:02:54.807,1.047,-0.059000000000000004,-0.025,-0.122,0.244,0.732,-134.143,-85.95200000000001,125.22200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
