设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:33.231,1.024,-0.076,0.040999999999999995,-0.122,-0.061,0.183,-55.86,-85.23700000000001,50.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:33.231,0.996,-0.16399999999999998,-0.039,0.061,0.366,0.488,-100.10700000000001,-79.36,-157.077,0.0,0.0,0.0,-0.37579,-0.52512,0.49072,-0.58496,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:33.327,0.995,-0.161,-0.036000000000000004,-0.8540000000000001,0.366,-0.122,-99.943,-79.44800000000001,-157.747,0.0,0.0,0.0,-0.38195999999999997,-0.51874,0.49701000000000006,-0.58133,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:33.369,1.023,-0.07,0.044000000000000004,-0.732,-0.6709999999999999,-0.061,-56.585,-85.309,50.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:33.429,1.03,-0.07400000000000001,0.062,-0.183,-0.366,0.61,-57.48,-85.391,51.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:33.447,0.995,-0.163,-0.033,-0.305,0.122,0.122,-99.756,-79.547,-158.28,0.0,0.0,0.0,-0.38195999999999997,-0.51874,0.49701000000000006,-0.58133,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:33.522,1.0,-0.159,-0.025,-0.488,0.122,1.6480000000000001,-99.553,-79.525,-158.82399999999998,0.0,0.0,0.0,-0.38195999999999997,-0.51874,0.49701000000000006,-0.58133,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:33.564,1.028,-0.061,0.057999999999999996,-1.2209999999999999,0.366,0.366,-56.86,-85.36399999999999,51.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:33.626,1.0270000000000001,-0.071,0.032,0.42700000000000005,0.42700000000000005,-0.305,-55.635,-85.27,49.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:33.628,0.997,-0.162,-0.036000000000000004,0.061,0.488,1.4040000000000001,-99.43700000000001,-79.393,-159.30200000000002,0.0,0.0,0.0,-0.3891,-0.51343,0.50143,-0.57748,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:33.716,0.997,-0.161,-0.032,0.42700000000000005,0.61,0.244,-99.41,-79.42,-159.642,0.0,0.0,0.0,-0.3891,-0.51343,0.50143,-0.57748,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:33.729,1.031,-0.068,0.045,0.366,-0.244,-0.305,-56.288000000000004,-85.303,50.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:33.823,0.9990000000000001,-0.16899999999999998,-0.038,-0.42700000000000005,0.183,0.7929999999999999,-99.37100000000001,-79.459,-160.049,0.0,0.0,0.0,-0.39246,-0.5098600000000001,0.50488,-0.57538,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:33.834,1.031,-0.066,0.057,-0.183,0.061,-0.244,-56.766000000000005,-85.309,51.086000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:33.913,0.996,-0.161,-0.027000000000000003,-0.122,0.0,1.038,-99.146,-79.42,-160.494,0.0,0.0,0.0,-0.39246,-0.5098600000000001,0.50488,-0.57538,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:33.984,1.0290000000000001,-0.063,0.048,-0.244,0.0,0.5489999999999999,-56.255,-85.281,50.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:34.016,0.995,-0.165,-0.043,-1.099,0.488,1.038,-99.05799999999999,-79.398,-160.939,0.0,0.0,0.0,-0.39246,-0.5098600000000001,0.50488,-0.57538,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:34.090,1.023,-0.081,0.043,-0.9159999999999999,-0.42700000000000005,-0.183,-55.849,-85.259,50.108999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:34.108,0.9990000000000001,-0.165,-0.027999999999999997,0.8540000000000001,0.366,0.0,-99.00299999999999,-79.42,-161.16899999999998,0.0,0.0,0.0,-0.39752,-0.505,0.50925,-0.57233,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:34.165,1.033,-0.055,0.057,0.488,-0.977,-0.366,-56.486000000000004,-85.309,50.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:34.212,0.997,-0.16699999999999998,-0.042,-0.7929999999999999,0.305,1.16,-98.89299999999999,-79.431,-161.494,0.0,0.0,0.0,-0.39752,-0.505,0.50925,-0.57233,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:34.239,1.03,-0.076,0.044000000000000004,0.488,1.2819999999999998,0.061,-55.92,-85.281,50.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:34.318,0.997,-0.162,-0.03,-0.5489999999999999,0.122,0.6709999999999999,-98.806,-79.398,-161.889,0.0,0.0,0.0,-0.39752,-0.505,0.50925,-0.57233,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:34.343,1.024,-0.066,0.049,-0.488,-0.42700000000000005,-0.305,-56.08,-85.287,50.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:34.408,0.995,-0.16399999999999998,-0.031,-0.183,0.061,0.122,-98.74,-79.453,-162.092,0.0,0.0,0.0,-0.40118000000000004,-0.50192,0.51181,-0.57019,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:34.465,1.032,-0.07400000000000001,0.061,-0.6709999999999999,-0.61,0.9159999999999999,-56.871,-85.303,51.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:34.511,0.9990000000000001,-0.163,-0.039,0.305,-0.061,1.6480000000000001,-99.031,-79.42,-162.01,0.0,0.0,0.0,-0.40118000000000004,-0.50192,0.51181,-0.57019,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:34.540,1.028,-0.07,0.040999999999999995,0.977,1.2209999999999999,0.488,-56.426,-85.21,50.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:34.617,0.996,-0.16399999999999998,-0.034,-0.6709999999999999,0.061,0.5489999999999999,-99.09700000000001,-79.393,-162.268,0.0,0.0,0.0,-0.40118000000000004,-0.50192,0.51181,-0.57019,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:34.644,1.024,-0.071,0.05,0.0,-0.488,-0.6709999999999999,-56.871,-85.226,51.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.9,13104, 2021-05-17 20:59:34.781,1.032,-0.063,0.053,-0.42700000000000005,-3.662,-0.9159999999999999,-58.958,-85.375,53.31100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 20:59:34.826,0.997,-0.153,-0.048,-0.8540000000000001,0.7929999999999999,-0.7929999999999999,-99.075,-79.7,-162.746,0.0,0.0,0.0,-0.40488,-0.4993,0.51483,-0.56714,
