设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:35.826,0.955,-0.006999999999999999,0.433,3.052,21.851,-1.4040000000000001,-2.6919999999999997,-66.605,-12.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:35.888,0.966,-0.319,0.02,-1.526,4.0280000000000005,24.901999999999997,-89.132,-70.615,-120.91,0.0,0.0,0.0,0.09237999999999999,0.64355,-0.29422,0.7005,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:35.945,0.946,0.0,0.43700000000000006,-1.526,26.366999999999997,-3.418,-1.736,-64.237,-13.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:35.979,0.935,-0.381,0.011000000000000001,-5.066,1.709,28.686999999999998,-88.90100000000001,-67.923,-119.57,0.0,0.0,0.0,0.09237999999999999,0.64355,-0.29422,0.7005,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:36.022,0.919,-0.022000000000000002,0.47600000000000003,-4.272,26.794,-2.258,-1.395,-61.76,-14.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:36.083,0.9209999999999999,-0.41700000000000004,-0.006999999999999999,-2.441,0.122,27.831999999999997,-89.23100000000001,-65.154,-117.977,0.0,0.0,0.0,0.01764,0.6337,-0.30899,0.70892,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:36.114,0.9059999999999999,-0.024,0.516,-1.3430000000000002,22.826999999999998,-0.366,-1.39,-59.358999999999995,-15.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:36.176,0.875,-0.47700000000000004,0.004,-1.2819999999999998,2.747,26.184,-89.33,-62.325,-116.411,0.0,0.0,0.0,0.01764,0.6337,-0.30899,0.70892,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:36.215,0.8740000000000001,-0.023,0.541,4.333,21.545,-2.075,-0.851,-57.03,-15.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:36.278,0.877,-0.499,-0.004,3.7230000000000003,-0.7929999999999999,23.131999999999998,-89.066,-59.755,-114.89,0.0,0.0,0.0,0.01764,0.6337,-0.30899,0.70892,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:36.321,0.851,-0.011000000000000001,0.561,4.0889999999999995,20.63,0.732,-0.461,-54.998000000000005,-15.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:36.369,0.856,-0.53,0.03,1.3430000000000002,-1.2819999999999998,20.386,-89.03299999999999,-57.501999999999995,-112.90100000000001,0.0,0.0,0.0,-0.06308,0.62555,-0.32275,0.7074600000000001,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:36.441,0.833,0.032,0.597,0.488,15.808,0.305,-0.297,-53.35,-15.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:36.473,0.823,-0.56,0.021,-0.977,3.235,15.442,-88.95100000000001,-55.536,-111.18700000000001,0.0,0.0,0.0,-0.06308,0.62555,-0.32275,0.7074600000000001,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:36.515,0.8170000000000001,-0.012,0.626,1.77,13.855,-4.0889999999999995,0.22,-51.898999999999994,-16.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:36.577,0.8340000000000001,-0.593,-0.006,1.4040000000000001,2.563,17.212,-88.544,-53.937,-110.193,0.0,0.0,0.0,-0.06308,0.62555,-0.32275,0.7074600000000001,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:36.620,0.8029999999999999,-0.025,0.667,2.991,17.151,0.0,0.588,-50.372,-17.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:36.671,0.8,-0.627,0.02,0.305,-1.953,27.893,-88.588,-51.691,-108.556,0.0,0.0,0.0,-0.12755999999999998,0.62039,-0.32773,0.70099,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:36.772,0.775,-0.66,0.015,-1.16,0.244,24.719,-88.75299999999999,-49.235,-106.979,0.0,0.0,0.0,-0.12755999999999998,0.62039,-0.32773,0.70099,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:36.879,0.746,-0.685,0.022000000000000002,-0.977,-0.6709999999999999,33.02,-88.83,-46.373000000000005,-105.68299999999999,0.0,0.0,0.0,-0.12755999999999998,0.62039,-0.32773,0.70099,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:36.892,0.774,0.025,0.7040000000000001,0.122,20.508000000000003,-0.122,0.742,-48.433,-17.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:36.894,0.755,0.013000000000000001,0.721,1.2819999999999998,28.076,-2.8080000000000003,1.0,-45.978,-17.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:36.936,0.733,0.021,0.708,0.0,28.259,-0.488,1.104,-43.088,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:37.057,0.6579999999999999,0.027999999999999997,0.737,-2.258,15.808,-3.845,1.055,-40.908,-18.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:37.072,0.6579999999999999,-0.746,-0.001,-1.4040000000000001,2.563,17.761,-89.434,-41.369,-103.12299999999999,0.0,0.0,0.0,-0.202,0.60861,-0.35291,0.68134,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:37.131,0.649,-0.034,0.8079999999999999,3.662,16.052,-1.77,1.3019999999999998,-39.342,-19.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:37.163,0.6459999999999999,-0.772,-0.021,3.235,-2.8080000000000003,20.63,-89.412,-39.523,-102.23299999999999,0.0,0.0,0.0,-0.202,0.60861,-0.35291,0.68134,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:37.236,0.628,0.032,0.8059999999999999,1.2209999999999999,20.996,5.737,1.23,-37.458,-19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:37.268,0.619,-0.789,0.025,1.038,-6.287000000000001,23.01,-89.758,-37.375,-100.49700000000001,0.0,0.0,0.0,-0.24356,0.60211,-0.36649,0.6661699999999999,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:37.325,0.599,0.065,0.846,0.7929999999999999,21.666999999999998,-0.122,1.3130000000000002,-35.327,-18.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:37.358,0.603,-0.84,0.021,-2.502,-0.977,25.451999999999998,-89.90100000000001,-35.052,-99.09100000000001,0.0,0.0,0.0,-0.24356,0.60211,-0.36649,0.6661699999999999,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:37.430,0.5589999999999999,0.027999999999999997,0.846,-4.883,23.254,-4.333,1.4609999999999999,-33.19,-19.445999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:37.462,0.56,-0.8370000000000001,-0.006999999999999999,-5.492999999999999,2.319,21.666999999999998,-90.20299999999999,-32.805,-98.35,0.0,0.0,0.0,-0.28931,0.59567,-0.38235,0.6443800000000001,
WT1(E604078EA627),3.87,13104, 2021-05-17 21:19:37.535,0.529,-0.013000000000000001,0.883,-1.709,21.79,-5.676,1.412,-31.086,-20.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-17 21:19:37.568,0.51,-0.87,-0.028999999999999998,-1.892,0.8540000000000001,22.644000000000002,-90.439,-30.546999999999997,-98.042,0.0,0.0,0.0,-0.28931,0.59567,-0.38235,0.6443800000000001,
