设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:20.054,1.034,0.091,-0.012,-2.502,0.488,1.2819999999999998,94.35600000000001,-84.67200000000001,126.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:20.101,0.996,0.128,-0.142,1.465,0.42700000000000005,-0.61,142.575,-79.393,-28.861,0.0,0.0,0.0,0.38986,0.65472,-0.3797,0.52454,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:20.132,1.026,0.095,-0.01,-1.526,-0.122,1.038,94.455,-84.705,125.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:20.210,0.985,0.131,-0.141,-0.61,-0.5489999999999999,-0.061,142.42700000000002,-79.365,-28.651999999999997,0.0,0.0,0.0,0.38986,0.65472,-0.3797,0.52454,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:20.226,1.024,0.096,-0.013999999999999999,-2.93,-0.061,1.4040000000000001,94.675,-84.738,125.65100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:20.335,1.024,0.10099999999999999,-0.004,-1.892,-0.977,-0.488,95.59200000000001,-84.71600000000001,124.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:20.398,0.9940000000000001,0.122,-0.146,-1.77,0.305,0.061,141.806,-79.29899999999999,-28.087,0.0,0.0,0.0,0.39011,0.65512,-0.37955,0.52396,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:20.429,1.025,0.096,-0.006,-1.2819999999999998,0.0,-0.061,95.92200000000001,-84.661,124.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:20.492,0.993,0.11900000000000001,-0.146,2.258,1.831,-0.061,141.60299999999998,-79.393,-27.828000000000003,0.0,0.0,0.0,0.39011,0.65512,-0.37955,0.52396,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:20.539,1.025,0.10099999999999999,-0.011000000000000001,0.122,0.9159999999999999,-1.099,95.279,-84.53399999999999,125.12899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:20.601,0.99,0.11800000000000001,-0.14400000000000002,0.42700000000000005,1.587,0.366,141.328,-79.547,-27.515,0.0,0.0,0.0,0.39066,0.6546,-0.37845,0.52496,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:20.726,0.996,0.128,-0.139,3.4789999999999996,0.366,-1.77,140.9,-79.568,-26.884,0.0,0.0,0.0,0.39066,0.6546,-0.37845,0.52496,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:20.726,1.023,0.08900000000000001,-0.017,0.122,0.183,-1.038,94.87799999999999,-84.40799999999999,125.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:20.757,1.038,0.1,-0.013000000000000001,0.061,-0.8540000000000001,2.502,96.10799999999999,-84.463,124.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:20.788,0.995,0.131,-0.142,1.6480000000000001,-2.0140000000000002,-1.4040000000000001,141.037,-79.343,-26.873,0.0,0.0,0.0,0.39066,0.6546,-0.37845,0.52496,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:20.835,1.04,0.10300000000000001,-0.009000000000000001,-0.183,-0.42700000000000005,2.136,97.22399999999999,-84.661,123.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:20.898,1.0,0.129,-0.132,-1.709,-2.0140000000000002,0.7929999999999999,141.43200000000002,-79.2,-27.307,0.0,0.0,0.0,0.38953000000000004,0.6564300000000001,-0.37576,0.52545,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:20.945,1.02,0.115,-0.015,-1.892,0.61,1.465,96.779,-84.79799999999999,123.83200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:20.992,0.988,0.133,-0.14300000000000002,-1.709,0.366,0.5489999999999999,141.866,-79.2,-27.905,0.0,0.0,0.0,0.38953000000000004,0.6564300000000001,-0.37576,0.52545,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:21.054,1.023,0.094,-0.017,-0.61,-0.305,-1.709,96.531,-84.68799999999999,123.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:21.101,0.99,0.114,-0.142,-2.258,0.366,0.122,141.422,-79.294,-27.603,0.0,0.0,0.0,0.38992,0.65613,-0.37808,0.52386,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:21.148,1.023,0.09699999999999999,-0.008,-3.662,-0.061,-0.977,96.465,-84.611,123.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:21.210,0.982,0.11699999999999999,-0.162,0.122,1.587,0.0,141.32299999999998,-79.343,-27.691,0.0,0.0,0.0,0.38992,0.65613,-0.37808,0.52386,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:21.241,1.034,0.079,-0.013000000000000001,-0.244,0.488,-1.038,96.17399999999999,-84.501,124.04700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:21.288,0.996,0.109,-0.151,2.563,1.038,-0.305,141.14700000000002,-79.437,-27.444000000000003,0.0,0.0,0.0,0.38992,0.65613,-0.37808,0.52386,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:21.351,1.033,0.086,-0.011000000000000001,-0.5489999999999999,0.977,0.5489999999999999,95.82799999999999,-84.49600000000001,124.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:21.398,0.996,0.122,-0.14800000000000002,1.3430000000000002,-0.9159999999999999,0.0,141.498,-79.415,-27.701999999999998,0.0,0.0,0.0,0.3913,0.65436,-0.3783,0.52493,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:21.460,1.022,0.114,-0.018000000000000002,-0.5489999999999999,0.0,-0.7929999999999999,95.85,-84.6,124.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:21.491,0.9940000000000001,0.10300000000000001,-0.147,3.235,1.587,-1.465,141.46,-79.398,-27.592,0.0,0.0,0.0,0.3913,0.65436,-0.3783,0.52493,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:41:21.554,1.024,0.08900000000000001,-0.009000000000000001,-0.305,-0.8540000000000001,2.0140000000000002,96.685,-84.507,123.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:41:21.585,0.997,0.10099999999999999,-0.149,-0.366,-1.709,-0.977,141.07,-79.321,-27.07,0.0,0.0,0.0,0.39016999999999996,0.65579,-0.3765,0.52527,
