设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:32.196,1.006,-0.011000000000000001,-0.225,0.061,0.0,0.061,-177.045,-77.316,-125.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:46:32.224,1.004,0.083,-0.079,0.0,0.0,-0.061,133.621,-83.40299999999999,-18.397000000000002,0.0,0.0,0.0,0.388,0.63553,-0.36835,0.55661,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:32.282,1.006,-0.01,-0.226,0.0,0.0,-0.122,-177.03900000000002,-77.316,-125.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:46:32.314,1.003,0.083,-0.079,0.0,0.0,0.0,133.621,-83.40799999999999,-18.38,0.0,0.0,0.0,0.388,0.63553,-0.36835,0.55661,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:32.416,1.006,-0.013000000000000001,-0.225,0.0,0.0,-0.122,-177.03900000000002,-77.316,-125.45299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:46:32.418,1.004,0.083,-0.08,0.0,0.0,0.0,133.649,-83.40799999999999,-18.391,0.0,0.0,0.0,0.388,0.63553,-0.36835,0.55661,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:46:32.508,1.003,0.08199999999999999,-0.08,0.0,0.0,0.0,133.69299999999998,-83.414,-18.424,0.0,0.0,0.0,0.38776,0.63565,-0.36813,0.55679,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:32.521,1.004,-0.015,-0.22699999999999998,0.0,-0.061,-0.122,-177.05599999999998,-77.311,-125.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:32.584,1.006,-0.012,-0.223,0.0,0.0,0.0,-177.06099999999998,-77.294,-125.40899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:46:32.613,1.002,0.083,-0.081,0.0,0.0,0.0,133.715,-83.419,-18.435,0.0,0.0,0.0,0.38776,0.63565,-0.36813,0.55679,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:32.715,1.006,-0.01,-0.22699999999999998,0.061,0.0,0.244,-177.05,-77.3,-125.40299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:46:32.718,1.004,0.081,-0.081,0.0,0.0,0.0,133.753,-83.419,-18.463,0.0,0.0,0.0,0.38776,0.63565,-0.36813,0.55679,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:32.791,1.006,-0.009000000000000001,-0.225,0.0,-0.366,0.244,-177.03900000000002,-77.294,-125.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:46:32.809,1.004,0.08,-0.08199999999999999,0.0,0.0,0.0,133.781,-83.425,-18.479,0.0,0.0,0.0,0.38745,0.63574,-0.36801,0.55698,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:46:32.915,1.003,0.081,-0.081,0.0,0.0,0.0,133.813,-83.425,-18.500999999999998,0.0,0.0,0.0,0.38745,0.63574,-0.36801,0.55698,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:32.928,1.004,-0.009000000000000001,-0.22699999999999998,0.0,0.0,0.061,-177.03900000000002,-77.294,-125.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:32.987,1.005,-0.01,-0.225,0.0,-0.122,0.0,-177.05599999999998,-77.289,-125.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:46:33.108,1.004,0.08199999999999999,-0.08,0.0,0.0,0.0,133.868,-83.43,-18.528,0.0,0.0,0.0,0.38727,0.6358,-0.36791999999999997,0.55713,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:33.120,1.005,-0.011000000000000001,-0.22699999999999998,0.0,0.061,-0.061,-177.06099999999998,-77.294,-125.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:46:33.195,1.005,-0.013000000000000001,-0.226,0.0,0.0,0.0,-177.06099999999998,-77.294,-125.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
