设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:54.793,1.0070000000000001,-0.013000000000000001,-0.22,0.0,0.0,0.0,-177.24200000000002,-77.646,-125.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:54.801,1.003,0.081,-0.08199999999999999,0.0,0.0,0.0,134.835,-83.45200000000001,-19.726,0.0,0.0,0.0,0.38763000000000003,0.63513,-0.36984,0.55634,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:54.856,1.0070000000000001,-0.012,-0.22,0.0,0.0,0.122,-177.248,-77.65100000000001,-125.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:54.889,1.004,0.08199999999999999,-0.08199999999999999,0.0,0.0,0.0,134.841,-83.45200000000001,-19.730999999999998,0.0,0.0,0.0,0.38763000000000003,0.63513,-0.36984,0.55634,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:54.961,1.0070000000000001,-0.01,-0.222,0.0,-0.061,0.061,-177.25900000000001,-77.65100000000001,-125.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:54.994,1.003,0.081,-0.081,0.0,0.0,0.0,134.852,-83.45200000000001,-19.742,0.0,0.0,0.0,0.38763000000000003,0.63513,-0.36984,0.55634,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:55.082,1.0070000000000001,-0.01,-0.21899999999999997,0.0,-0.061,0.122,-177.25900000000001,-77.646,-125.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:55.094,1.003,0.083,-0.083,0.0,0.0,0.0,134.857,-83.45200000000001,-19.748,0.0,0.0,0.0,0.3876,0.6351,-0.36987,0.55637,
WT1(E604078EA627),3.83,13104, 2021-05-18 20:45:55.172,1.005,-0.012,-0.221,0.0,0.0,0.0,-177.253,-77.646,-125.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.89,13103, 2021-05-18 20:45:55.204,1.002,0.079,-0.08199999999999999,0.0,0.0,0.0,134.879,-83.45200000000001,-19.764,0.0,0.0,0.0,0.3876,0.6351,-0.36987,0.55637,
