设备名称,电压,版本,片上时间,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X,磁场Y,磁场Z,四元数0,四元数1,四元数2,四元数3,状态
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:42:10.714,0.987,0.157,-0.231,0.061,1.953,0.0,151.084,-74.52,-32.766999999999996,0.0,0.0,0.0,0.35541,0.69781,-0.36196999999999996,0.50562,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:42:10.730,1.03,0.003,-0.017,-4.883,0.244,-2.625,152.095,-88.616,64.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:42:10.808,0.9670000000000001,0.14300000000000002,-0.244,-3.6010000000000004,0.366,0.244,150.716,-74.592,-32.650999999999996,0.0,0.0,0.0,0.35541,0.69781,-0.36196999999999996,0.50562,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:42:10.855,1.031,-0.008,-0.021,-0.977,-0.9159999999999999,-2.258,149.83700000000002,-88.522,66.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:42:10.917,0.9640000000000001,0.13699999999999998,-0.248,-2.258,-1.2209999999999999,1.038,150.67700000000002,-74.581,-32.679,0.0,0.0,0.0,0.35818,0.69528,-0.36371,0.50592,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:42:10.964,1.047,0.01,-0.031,-3.4789999999999996,0.42700000000000005,-0.42700000000000005,151.688,-88.566,64.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:42:11.027,0.983,0.14800000000000002,-0.244,-1.3430000000000002,0.5489999999999999,-0.42700000000000005,150.743,-74.52,-32.915,0.0,0.0,0.0,0.35818,0.69528,-0.36371,0.50592,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:42:11.058,1.0390000000000001,-0.003,-0.034,0.61,0.061,0.0,153.18200000000002,-88.51700000000001,62.946000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:42:11.105,0.97,0.096,-0.23600000000000002,0.6709999999999999,-0.488,-0.42700000000000005,150.447,-74.52,-32.650999999999996,0.0,0.0,0.0,0.35898,0.69519,-0.36435,0.505,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:42:11.152,1.033,0.034,-0.044000000000000004,5.432,0.122,3.174,156.335,-88.506,59.913999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:42:11.214,0.975,0.125,-0.23600000000000002,0.42700000000000005,-1.77,-0.122,150.54,-74.438,-32.711999999999996,0.0,0.0,0.0,0.35898,0.69519,-0.36435,0.505,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:42:11.276,1.037,0.02,-0.024,-2.6860000000000004,-0.6709999999999999,0.8540000000000001,160.28,-88.51100000000001,55.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:42:11.292,0.966,0.147,-0.24100000000000002,2.258,-1.587,-1.709,150.84799999999998,-74.22399999999999,-33.014,0.0,0.0,0.0,0.35898,0.69519,-0.36435,0.505,
WT1(E604078EA627),3.89,13104, 2021-05-18 17:42:11.355,1.012,0.024,-0.02,-2.8080000000000003,0.6709999999999999,-0.732,167.476,-88.53299999999999,48.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:42:11.401,0.975,0.14,-0.24600000000000002,1.953,-0.9159999999999999,-0.732,150.903,-74.17399999999999,-33.223,0.0,0.0,0.0,0.35849000000000003,0.69693,-0.36493000000000003,0.5025,
WT2(D809BF402BC3),3.93,13103, 2021-05-18 17:42:11.511,0.9620000000000001,0.122,-0.225,-2.0140000000000002,-0.7929999999999999,-0.244,150.705,-74.075,-33.184,0.0,0.0,0.0,0.35849000000000003,0.69693,-0.36493000000000003,0.5025,
